"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","58.4000000000003","71.6000000000005","40.2999999999999","65.55","8.2","7.52500000000001","42.8000000000001","2.8","efftox"
"10","1","1","60.6000000000003","73.6000000000005","42.8399999999999","66.3000000000001","8.8","6.73999999999998","36.6","1.6","efftox"
"12","1","1","63.8000000000004","78.6000000000006","47.8333333333332","71.0833333333333","6.6","5.26666666666666","37.2","1.6","efftox"
"14","1","1","65.2000000000004","81.6000000000006","50.7285714285714","73.9428571428573","5.6","4.74285714285713","34.1999999999999","0.6","efftox"
"16","1","1","60.8000000000003","74.4000000000005","48.9875","69.6750000000002","9.6","4.60000000000001","39.6","0.6","efftox"
"18","1","1","62.0000000000003","74.4000000000005","49.1111111111112","69.5111111111114","9.2","3.7","39.6","0.2","efftox"
"20","1","1","65.2000000000004","77.0000000000006","53.74","72.7400000000002","7.6","3.69999999999999","33.9999999999999","1","efftox"
"22","1","1","62.6000000000003","76.4000000000005","54.4181818181817","72.8636363636364","9.4","3.30909090909091","35","0.6","efftox"
"24","1","1","63.2000000000004","77.6000000000006","52.0583333333333","72.0166666666669","8","3.95","36.4","0.6","efftox"
"26","1","1","61.6000000000003","76.0000000000005","50.8846153846155","70.8153846153849","10.6","3.05384615384615","38.2","0.2","efftox"
"28","1","1","65.4000000000004","77.8000000000006","56.8571428571428","74.3785714285716","10.6","2.65714285714285","32.7999999999999","0.6","efftox"
"30","1","1","67.2000000000004","77.6000000000006","58.3466666666667","73.9733333333335","8.2","3.13333333333334","30.5999999999999","0.4","efftox"
"8","2","1","45.6000000000001","67.8000000000004","24.25","76.5750000000004","8.8","24.15","57.8000000000003","11.4","efftox"
"10","2","1","43.0000000000001","68.0000000000004","25.08","78.0400000000004","11","20.9999999999999","55.8000000000003","8","efftox"
"12","2","1","43.6000000000001","70.8000000000005","27.9166666666667","78.8166666666671","9.4","18.2000000000001","58.4000000000003","6.2","efftox"
"14","2","1","49.0000000000002","77.4000000000006","32.6857142857143","82.3571428571434","9.2","15.7857142857142","49.4000000000002","5","efftox"
"16","2","1","43.0000000000001","74.6000000000005","30.575","81.2375000000004","10.6","16.425","57.2000000000003","6","efftox"
"18","2","1","49.8000000000002","76.6000000000005","37.1000000000001","81.1666666666671","12.4","13.4444444444444","49.4000000000002","3.8","efftox"
"20","2","1","48.2000000000001","77.0000000000006","36.46","81.5600000000005","12.8","12.35","50.6000000000002","2.2","efftox"
"22","2","1","47.4000000000001","77.4000000000006","36.3909090909091","81.6545454545459","10.8","11.6727272727273","52.6000000000002","1.8","efftox"
"24","2","1","51.2000000000002","77.8000000000006","40.0166666666666","82.2083333333338","10.6","12.075","47.4000000000001","3.2","efftox"
"26","2","1","48.2000000000001","75.8000000000005","38.8769230769231","80.6076923076928","11","9.89999999999998","51.0000000000002","2.6","efftox"
"28","2","1","49.2000000000002","75.0000000000005","38.5857142857143","79.971428571429","15.6","11.3571428571429","50.4000000000002","2.2","efftox"
"30","2","1","50.2000000000002","78.0000000000006","41.4466666666666","81.4600000000005","12.6","9.11333333333333","49.2000000000002","1.2","efftox"
