"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","45.5499999999995","65.4999999999966","32.2962499999992","60.9999999999964","2.04","7.95874999999999","51.8899999999982","1.61","stein"
"10","1","1","47.3199999999992","66.7899999999973","34.6500000000008","62.2699999999984","2.64","6.96499999999999","48.179999999999","1.26","stein"
"12","1","1","48.7699999999989","67.7499999999978","36.0541666666649","62.3616666666629","2.96","6.2008333333335","50.3199999999986","0.940000000000001","stein"
"14","1","1","50.1399999999986","69.6899999999987","37.6478571428575","63.3814285714281","2.83","5.5664285714286","47.6499999999991","0.73","stein"
"16","1","1","50.7399999999985","70.179999999999","38.6962499999977","63.9662499999958","3.23","5.24750000000008","48.7499999999989","0.71","stein"
"18","1","1","51.1299999999984","70.6799999999993","39.5994444444448","64.2755555555547","3.25","4.73000000000012","46.9999999999992","0.59","stein"
"20","1","1","51.0999999999984","70.129999999999","40.3060000000007","64.3889999999996","3.33","4.46150000000001","45.7199999999995","0.61","stein"
"22","1","1","52.3899999999981","71.1099999999995","41.6259090909066","64.7927272727236","3.42","4.26000000000005","45.6899999999995","0.58","stein"
"24","1","1","51.7499999999983","71.1099999999995","41.2270833333307","64.4454166666625","3.72","3.90666666666676","45.3799999999995","0.47","stein"
"26","1","1","53.189999999998","72.7400000000003","42.6965384615392","66.2142307692309","3.77","3.72807692307686","45.3199999999996","0.36","stein"
"28","1","1","53.039999999998","72.3100000000001","42.6589285714297","65.6814285714276","3.67","3.47500000000001","44.4199999999997","0.34","stein"
"30","1","1","53.269999999998","72.3300000000001","43.1103333333344","65.7399999999988","4.18","3.24933333333322","43.8899999999998","0.32","stein"
"8","2","1","38.7400000000009","73.9200000000009","32.6112499999992","78.2312500000016","2.29","7.98249999999999","51.8099999999983","3.80999999999996","stein"
"10","2","1","41.0500000000004","74.6800000000013","34.7950000000007","77.9500000000029","2.69","6.91399999999998","48.3899999999989","2.90999999999998","stein"
"12","2","1","41.8100000000003","75.990000000002","36.4016666666649","78.6791666666685","3.05","6.22750000000014","49.9899999999986","2.88999999999998","stein"
"14","2","1","43.3399999999999","77.1400000000026","38.2892857142862","79.2378571428606","3.33","5.79142857142859","46.8399999999993","2.49999999999999","stein"
"16","2","1","43.22","77.1400000000026","38.9543749999977","79.2643750000021","3.43","5.26062500000007","48.7899999999989","2.19","stein"
"18","2","1","43.5899999999999","78.7100000000034","39.9150000000003","80.1827777777814","3.21","4.65222222222234","46.7999999999993","2.01","stein"
"20","2","1","43.8899999999998","79.0300000000035","40.6505000000006","80.396000000004","3.51","4.3385","45.2799999999996","1.84","stein"
"22","2","1","44.9199999999996","79.3100000000037","41.8354545454522","81.0240909090936","3.57","4.32090909090914","45.1399999999996","2.07","stein"
"24","2","1","45.0699999999996","78.9800000000035","42.0208333333307","79.9954166666693","4.26","3.84166666666676","44.7999999999997","1.65","stein"
"26","2","1","45.7799999999995","79.7500000000039","43.7353846153855","81.2992307692353","4.22","3.6715384615384","44.1899999999998","1.72","stein"
"28","2","1","44.7199999999997","78.6000000000033","42.7164285714297","79.945000000002","3.93","3.34857142857144","44.6799999999997","1.45","stein"
"30","2","1","45.5499999999995","79.990000000004","43.9203333333344","81.2526666666698","4.36","3.25866666666656","43.15","1.53","stein"
