"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","20.5900000000004","35.3900000000015","15.6237500000009","26.8350000000003","0.84","0","65.7199999999967","0","boin12"
"10","1","1","23.0900000000008","38.040000000001","18.3460000000002","30.1430000000011","1.09","0","58.9099999999968","0","boin12"
"12","1","1","23.4200000000009","39.4300000000007","19.3391666666656","31.6116666666653","1.64","0","65.9999999999969","0","boin12"
"14","1","1","24.8800000000011","41.4000000000003","20.0250000000004","32.5714285714291","2.1","0","63.5199999999959","0","boin12"
"16","1","1","26.0900000000013","42.5400000000001","20.6306249999996","33.3712499999989","2.51","0","66.5799999999972","0","boin12"
"18","1","1","26.9300000000014","43.8599999999998","21.1311111111106","33.7972222222211","3.32","0","63.219999999996","0","boin12"
"20","1","1","27.9800000000016","45.1899999999996","21.6479999999998","34.8970000000006","3.69","0","61.0799999999964","0","boin12"
"22","1","1","28.7900000000017","45.9499999999994","22.0454545454533","35.1109090909078","4.41","0","63.379999999996","0","boin12"
"24","1","1","29.4600000000018","47.0699999999992","22.4670833333323","35.8870833333318","4.47","0","60.3099999999966","0","boin12"
"26","1","1","31.000000000002","48.299999999999","22.8246153846151","36.3238461538466","4.95","0","62.8899999999961","0","boin12"
"28","1","1","31.9000000000022","48.9299999999988","23.6139285714293","37.0135714285724","5.36","0","59.1999999999968","0","boin12"
"30","1","1","32.2900000000021","49.9299999999986","24.0140000000008","37.7556666666672","6.28","0","57.3399999999972","0","boin12"
"8","2","1","28.8900000000017","36.5500000000013","17.0712500000008","21.8537500000004","0.49","0","60.8299999999965","0","boin12"
"10","2","1","33.230000000002","40.7600000000005","20.6100000000005","25.760000000001","0.67","0","51.2199999999984","0","boin12"
"12","2","1","33.5300000000019","41.3500000000003","21.4741666666651","27.1799999999983","1.21","0","61.1799999999964","0","boin12"
"14","2","1","35.0000000000016","43.02","22.8157142857147","28.6028571428577","1.63","0","56.7799999999973","0","boin12"
"16","2","1","37.1400000000012","45.9199999999994","24.0912499999992","30.260624999999","1.66","0","60.8399999999965","0","boin12"
"18","2","1","37.5500000000011","45.9699999999994","24.304999999999","30.5116666666652","2.17","0","57.4699999999971","0","boin12"
"20","2","1","40.0500000000006","48.4799999999989","25.4575000000001","31.7380000000002","2.37","0","52.989999999998","0","boin12"
"22","2","1","39.8500000000006","48.4899999999989","25.6009090909079","32.041818181817","3.03","0","56.2199999999974","0","boin12"
"24","2","1","41.2000000000004","49.8999999999986","26.2062499999991","33.0054166666655","3.22","0","53.179999999998","0","boin12"
"26","2","1","41.0100000000004","49.9299999999986","26.6592307692305","33.2407692307691","3.28","0","55.4799999999975","0","boin12"
"28","2","1","42.1500000000002","50.1699999999986","26.8460714285724","33.1810714285726","4.04","0","53.5899999999979","0","boin12"
"30","2","1","42.8200000000001","51.3399999999984","27.7760000000008","34.5316666666672","3.86","0","51.0599999999984","0","boin12"
