"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","12.6099999999998","27.1700000000014","8.79500000000014","18.9687500000004","1.47","0","78.100000000003","0","printe"
"10","1","1","15.2799999999997","30.690000000002","12.1530000000001","23.3010000000004","1.74","0","71.4799999999997","0","printe"
"12","1","1","17.72","33.7400000000019","15.5416666666666","27.016666666666","1.94","0","69.8899999999988","0","printe"
"14","1","1","19.3700000000002","35.3000000000015","18.051428571429","29.9800000000008","2.33","0","65.0799999999964","0","printe"
"16","1","1","20.7500000000004","37.3100000000011","20.3462500000003","32.8043749999998","2.71","0","64.9499999999963","0","printe"
"18","1","1","21.4500000000006","38.110000000001","22.1333333333333","34.6616666666665","3.01","0","62.0299999999962","0","printe"
"20","1","1","22.3600000000007","39.6100000000007","23.2500000000001","36.0710000000006","2.89","0","60.3199999999966","0","printe"
"22","1","1","22.8100000000008","39.8400000000006","24.3095454545453","36.9799999999995","3.33","0","60.6899999999965","0","printe"
"24","1","1","23.5100000000009","40.3700000000005","24.9849999999997","37.7383333333325","3.67","0","59.9999999999966","0","printe"
"26","1","1","24.7600000000011","41.2200000000004","26.5507692307698","39.3188461538468","3.73","0","59.0499999999968","0","printe"
"28","1","1","24.600000000001","41.4900000000003","27.0325000000004","40.0707142857151","4.21","0","58.6999999999969","0","printe"
"30","1","1","25.3100000000012","43.12","28.5569999999998","42.1270000000006","3.98","0","57.1199999999972","0","printe"
"8","2","1","18.1","23.6100000000009","8.68250000000015","11.9062500000002","1.26","0","78.030000000003","0","printe"
"10","2","1","23.2900000000008","29.6400000000018","12.9310000000001","16.7730000000001","1.49","0","69.6799999999987","0","printe"
"12","2","1","25.8900000000012","32.7400000000021","15.7033333333332","20.0891666666663","1.88","0","69.5299999999987","0","printe"
"14","2","1","26.9800000000014","33.8100000000018","18.0564285714291","22.5450000000005","2.22","0","64.9799999999963","0","printe"
"16","2","1","28.3300000000016","35.5500000000015","19.4775000000003","24.5468750000002","1.85","0","66.309999999997","0","printe"
"18","2","1","30.2100000000019","37.3400000000011","21.7644444444444","26.9033333333332","2.3","0","62.6299999999961","0","printe"
"20","2","1","30.0900000000019","37.7800000000011","22.2305000000002","27.6765000000003","2.59","0","62.0799999999962","0","printe"
"22","2","1","31.3600000000021","38.7500000000009","23.9377272727271","29.3554545454542","2.76","0","61.4099999999964","0","printe"
"24","2","1","32.7500000000021","40.3100000000005","25.110833333333","30.6999999999994","2.93","0","59.7499999999967","0","printe"
"26","2","1","32.7600000000021","39.7400000000007","26.2584615384619","31.4311538461544","2.92","0","59.6699999999967","0","printe"
"28","2","1","33.4500000000019","41.0800000000004","26.653928571429","32.4353571428579","3.1","0","58.9899999999968","0","printe"
"30","2","1","32.4900000000021","40.1100000000006","26.8149999999998","32.641","3.54","0","59.1899999999968","0","printe"
