"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","21.6","29.3999999999999","9.825","16.525","6.2","0","77.6000000000006","0","efftox"
"10","1","1","20.4","28.9999999999999","10.44","18.44","6.4","0","76.8000000000006","0","efftox"
"12","1","1","19.6","27.3999999999999","11.5666666666667","18.3833333333333","5.2","0","79.2000000000006","0","efftox"
"14","1","1","20","28.7999999999999","12.5571428571428","20.0142857142857","5.4","0","78.4000000000006","0","efftox"
"16","1","1","21.4","30.5999999999999","16.025","23.675","6.2","0","74.8000000000005","0","efftox"
"18","1","1","23","35.4","16.1111111111111","26.3777777777778","6.6","0","74.4000000000005","0","efftox"
"20","1","1","22.8","30.3999999999999","15.63","22.74","7.8","0","75.8000000000005","0","efftox"
"22","1","1","24.9999999999999","35.2","18.7090909090909","27.3272727272728","7.6","0","72.6000000000005","0","efftox"
"24","1","1","24.1999999999999","32.9999999999999","17.125","25","6.8","0","74.2000000000005","0","efftox"
"26","1","1","27.5999999999999","38.4","21.0153846153846","30.5153846153847","7","0","69.6000000000004","0","efftox"
"28","1","1","21.2","29.3999999999999","15.7285714285714","23.0714285714286","6","0","76.0000000000005","0","efftox"
"30","1","1","25.3999999999999","32.9999999999999","19.54","26.9466666666667","8.8","0","70.6000000000005","0","efftox"
"8","2","1","74.2000000000005","75.6000000000005","36.3250000000002","39.3500000000002","3.4","0","23.3999999999999","0","efftox"
"10","2","1","73.8000000000005","75.8000000000005","42.6799999999999","45.3999999999999","4.8","0","21","0","efftox"
"12","2","1","75.6000000000005","76.6000000000005","49.0499999999999","51.3666666666665","4.4","0","21.4","0","efftox"
"14","2","1","75.2000000000005","76.8000000000006","52.314285714286","54.8285714285718","4.8","0","19","0","efftox"
"16","2","1","77.0000000000006","80.2000000000006","56.3499999999998","59.7499999999998","4","0","18.6","0","efftox"
"18","2","1","77.4000000000006","80.2000000000006","58.6666666666671","61.4444444444448","3.8","0","17.4","0","efftox"
"20","2","1","73.8000000000005","75.8000000000005","58.3899999999996","60.5999999999998","4.8","0","19.2","0","efftox"
"22","2","1","77.4000000000006","79.4000000000006","62.709090909091","65.1545454545455","4.2","0","16","0","efftox"
"24","2","1","74.8000000000005","77.6000000000006","62.0749999999997","64.6249999999997","5.6","0","19","0","efftox"
"26","2","1","73.0000000000005","76.0000000000005","61.3538461538465","64.0000000000002","5.2","0","20.8","0","efftox"
"28","2","1","73.6000000000005","77.0000000000006","62.742857142857","65.6142857142856","5.2","0","18.6","0","efftox"
"30","2","1","75.8000000000005","78.4000000000006","64.4533333333331","66.8199999999998","4.6","0","18.2","0","efftox"
