"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","18.7600000000001","33.9300000000018","16.3337500000008","27.9137500000004","0.74","0","62.8299999999961","0","boinet"
"10","1","1","21.8000000000006","37.5000000000011","19.9720000000003","32.1000000000009","1.19","0","57.6899999999971","0","boinet"
"12","1","1","21.9400000000006","38.140000000001","22.791666666666","35.5666666666665","1.26","0","59.9799999999966","0","boinet"
"14","1","1","22.4500000000007","38.8900000000008","24.2771428571431","37.1764285714294","1.57","0","57.8499999999971","0","boinet"
"16","1","1","23.7400000000009","40.3600000000005","25.9225000000001","39.3849999999994","1.8","0","59.4399999999967","0","boinet"
"18","1","1","24.7100000000011","40.4500000000005","26.9777777777777","40.2805555555551","2.05","0","57.919999999997","0","boinet"
"20","1","1","25.3700000000012","41.8800000000002","28.0779999999996","41.9535000000009","2.24","0","56.5299999999973","0","boinet"
"22","1","1","26.6200000000014","43.06","29.4468181818175","43.4263636363622","2.41","0","56.5899999999973","0","boinet"
"24","1","1","26.0900000000013","42.6100000000001","30.1841666666658","43.8579166666649","2.38","0","55.5699999999975","0","boinet"
"26","1","1","26.1900000000013","43.21","30.086538461539","44.4338461538477","2.81","0","57.2499999999972","0","boinet"
"28","1","1","26.8800000000014","43.8499999999998","31.4025000000008","45.6828571428581","2.51","0","55.8499999999975","0","boinet"
"30","1","1","26.7600000000014","43.2","31.8116666666666","45.844666666668","2.89","0","55.4499999999975","0","boinet"
"8","2","1","24.210000000001","31.0400000000021","15.7425000000008","20.1037500000005","0.58","0","63.9799999999958","0","boinet"
"10","2","1","26.6100000000014","33.6200000000019","18.6910000000004","23.5960000000007","1.01","0","59.9999999999966","0","boinet"
"12","2","1","26.8100000000014","33.9900000000018","20.6741666666661","25.8566666666661","1.27","0","63.349999999996","0","boinet"
"14","2","1","28.7800000000017","35.8700000000014","22.9985714285718","28.2885714285719","1.47","0","59.6299999999967","0","boinet"
"16","2","1","29.6900000000018","37.2700000000012","24.1950000000001","29.8581249999999","1.67","0","61.6399999999963","0","boinet"
"18","2","1","31.1100000000021","38.6000000000009","25.7705555555555","31.7066666666665","1.8","0","59.2799999999968","0","boinet"
"20","2","1","31.1500000000021","38.6700000000009","26.4464999999997","32.4875000000001","1.93","0","58.359999999997","0","boinet"
"22","2","1","31.7400000000022","39.3100000000007","27.1068181818175","33.234999999999","2.13","0","59.6299999999967","0","boinet"
"24","2","1","33.100000000002","40.3900000000005","28.3937499999992","34.5416666666655","2.16","0","57.6599999999971","0","boinet"
"26","2","1","33.150000000002","40.7400000000005","28.6038461538465","34.7853846153853","2.52","0","58.5699999999969","0","boinet"
"28","2","1","32.810000000002","40.3200000000005","28.7228571428578","35.090357142858","2.26","0","58.9599999999968","0","boinet"
"30","2","1","32.4900000000021","39.9300000000006","28.9693333333333","35.3750000000005","2.38","0","58.4299999999969","0","boinet"
