"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","20.3000000000004","35.5500000000015","17.9425000000006","29.0150000000004","0.58","0","58.7199999999969","0","ji3"
"10","1","1","23.7200000000009","39.5700000000007","22.9120000000005","34.4720000000008","0.71","0","51.3699999999983","0","ji3"
"12","1","1","23.4500000000009","39.5000000000007","25.860833333333","37.5500000000002","0.78","0","53.139999999998","0","ji3"
"14","1","1","26.3800000000013","42.4700000000001","28.9328571428574","40.9592857142867","1.06","0","49.5399999999987","0","ji3"
"16","1","1","26.3000000000013","42.99","31.3006250000003","43.7756249999999","1.26","0","50.1599999999986","0","ji3"
"18","1","1","27.3900000000015","43.9999999999998","33.0561111111115","45.3611111111107","1.45","0","48.319999999999","0","ji3"
"20","1","1","27.5300000000015","44.5099999999997","33.9339999999998","46.570500000001","1.56","0","47.8399999999991","0","ji3"
"22","1","1","28.1500000000016","44.4299999999997","35.3031818181816","47.4077272727261","1.84","0","47.979999999999","0","ji3"
"24","1","1","28.8900000000017","45.2799999999996","35.8445833333326","48.1554166666651","1.91","0","47.6499999999991","0","ji3"
"26","1","1","29.8900000000019","46.4299999999993","37.1915384615395","49.8442307692327","2.14","0","47.5199999999991","0","ji3"
"28","1","1","30.0400000000019","46.7799999999993","37.3007142857153","50.2710714285727","2.02","0","47.919999999999","0","ji3"
"30","1","1","29.5600000000018","47.0599999999992","38.5680000000009","51.7373333333351","2.24","0","46.5499999999993","0","ji3"
"8","2","1","25.1000000000011","31.4700000000021","17.0087500000007","20.9725000000003","0.53","0","60.4399999999965","0","ji3"
"10","2","1","30.780000000002","37.6700000000011","22.7440000000004","27.3380000000007","0.52","0","51.4699999999983","0","ji3"
"12","2","1","31.2400000000021","38.5500000000009","26.030833333333","30.8208333333332","0.68","0","52.6199999999981","0","ji3"
"14","2","1","32.880000000002","40.0300000000006","28.3985714285716","33.2657142857149","0.83","0","49.8299999999987","0","ji3"
"16","2","1","33.3600000000019","40.6700000000005","29.6443750000003","34.94625","0.89","0","52.6499999999981","0","ji3"
"18","2","1","35.1900000000016","42.95","31.9666666666671","37.5799999999998","1.16","0","49.3899999999987","0","ji3"
"20","2","1","35.0500000000016","42.99","32.4919999999997","38.2610000000006","1.34","0","49.7199999999987","0","ji3"
"22","2","1","36.0300000000014","43.4699999999999","34.2295454545452","39.749545454545","1.57","0","48.6599999999989","0","ji3"
"24","2","1","36.8600000000012","44.4899999999997","34.919166666666","40.5933333333324","1.62","0","48.5499999999989","0","ji3"
"26","2","1","37.7700000000011","45.1799999999996","36.6938461538472","42.0711538461552","1.75","0","47.4999999999991","0","ji3"
"28","2","1","37.4200000000011","45.0299999999996","36.5139285714294","42.4235714285727","1.76","0","48.269999999999","0","ji3"
"30","2","1","36.1900000000014","43.8199999999999","36.4730000000005","42.4056666666679","2.04","0","48.7299999999989","0","ji3"
