"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","44.3299999999997","60.3099999999966","27.4237500000001","39.9512499999991","1.64","6.21250000000005","44.8099999999997","1.44","tepi"
"10","1","1","46.2099999999994","62.7399999999961","27.9390000000013","41.1860000000009","2.18","7.08799999999994","40.9000000000004","1.32","tepi"
"12","1","1","46.3599999999993","63.7399999999959","28.0766666666644","42.1683333333315","2.34","7.66666666666685","54.0699999999978","1.08","tepi"
"14","1","1","46.0199999999994","63.7299999999959","28.3007142857144","42.4321428571443","3","8.07428571428577","51.6199999999983","1","tepi"
"16","1","1","47.5599999999991","65.0999999999964","28.9349999999981","43.3681249999976","3.49","7.69187500000004","59.2499999999968","0.7","tepi"
"18","1","1","48.089999999999","65.3499999999965","28.9983333333311","43.2811111111101","3.58","7.50444444444466","58.079999999997","0.68","tepi"
"20","1","1","48.339999999999","66.259999999997","29.8479999999999","44.8390000000011","3.5","7.11949999999997","56.0299999999974","0.72","tepi"
"22","1","1","48.9899999999988","66.4999999999971","30.308636363634","45.6540909090882","3.76","7.08681818181805","58.299999999997","0.47","tepi"
"24","1","1","50.0099999999986","67.2099999999975","30.3762499999977","45.8687499999971","3.57","6.84916666666664","57.5899999999971","0.34","tepi"
"26","1","1","49.5399999999987","66.8699999999973","30.7588461538453","45.9007692307706","4.08","6.45846153846149","57.909999999997","0.35","tepi"
"28","1","1","48.9999999999988","66.6999999999972","31.1207142857159","46.7592857142868","3.67","6.28785714285721","57.3999999999971","0.26","tepi"
"30","1","1","49.3599999999987","67.1299999999974","31.4016666666686","46.8973333333337","3.93","6.03833333333339","56.3599999999974","0.27","tepi"
"8","2","1","44.2999999999998","62.3399999999962","27.7512500000002","42.1974999999996","1.81","6.42625000000004","44.0699999999998","3.21999999999998","tepi"
"10","2","1","46.7899999999993","64.359999999996","29.3810000000012","45.3290000000012","1.88","7.62499999999993","37.7400000000011","3.08999999999998","tepi"
"12","2","1","47.6899999999991","65.9799999999968","29.5933333333312","47.1616666666651","2.3","7.68916666666687","51.0099999999984","2.38999999999999","tepi"
"14","2","1","47.899999999999","66.8299999999973","30.1278571428573","49.1900000000018","2.59","8.07071428571434","48.199999999999","2.30999999999999","tepi"
"16","2","1","48.5099999999989","67.2499999999975","30.876874999998","50.2749999999977","3.01","8.09562500000007","55.5599999999975","2.08","tepi"
"18","2","1","48.5799999999989","67.0499999999974","31.2527777777755","51.6894444444444","3.1","7.64777777777801","53.7299999999979","1.81","tepi"
"20","2","1","50.1799999999986","68.6899999999982","31.932","52.8770000000015","2.85","7.86799999999999","52.2299999999982","1.48","tepi"
"22","2","1","49.1799999999988","68.5299999999982","31.8999999999977","53.9245454545425","3.32","7.39954545454532","55.5799999999975","1.47","tepi"
"24","2","1","49.5699999999987","68.5899999999982","32.3787499999977","54.3499999999966","3.13","6.82124999999996","54.2299999999978","1.03","tepi"
"26","2","1","49.7299999999987","69.0499999999984","32.6961538461533","55.4469230769248","3.35","6.60807692307686","55.1499999999976","0.910000000000001","tepi"
"28","2","1","49.8799999999986","68.6299999999982","33.6682142857154","56.0846428571445","3.47","6.43464285714293","53.6199999999979","0.78","tepi"
"30","2","1","49.5999999999987","68.6999999999982","33.6083333333347","56.6006666666663","4.03","6.49366666666676","52.7699999999981","0.920000000000001","tepi"
