"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","30.950000000002","46.2399999999994","22.8787500000005","35.6950000000006","0.9","1.99124999999997","53.239999999998","0.47","boinet"
"10","1","1","32.7000000000021","49.3699999999987","26.0020000000009","40.0510000000006","1.3","2.07099999999996","47.849999999999","0.51","boinet"
"12","1","1","33.170000000002","49.0999999999988","28.0658333333324","42.0283333333329","1.69","1.94249999999998","52.2599999999982","0.29","boinet"
"14","1","1","35.2600000000016","51.6799999999983","30.1542857142866","45.0528571428584","2.07","1.80214285714284","48.3999999999989","0.35","boinet"
"16","1","1","36.3100000000013","52.4299999999981","32.3074999999994","46.4487499999988","2.31","1.85875000000002","50.0799999999986","0.26","boinet"
"18","1","1","37.0600000000012","53.5999999999979","33.5644444444433","48.1622222222221","2.28","1.78111111111112","48.4299999999989","0.17","boinet"
"20","1","1","38.000000000001","55.0199999999976","34.7060000000006","49.6535000000011","2.5","1.61499999999996","46.6699999999993","0.13","boinet"
"22","1","1","37.4200000000011","54.5799999999977","35.1413636363625","50.5186363636345","2.71","1.5409090909091","48.279999999999","0.13","boinet"
"24","1","1","38.7000000000009","55.0999999999976","36.223333333332","51.3724999999976","2.81","1.48041666666667","47.1599999999992","0.1","boinet"
"26","1","1","39.5200000000007","55.9399999999974","36.9592307692316","51.9838461538481","2.95","1.38307692307694","48.059999999999","0.17","boinet"
"28","1","1","39.5200000000007","55.9099999999974","37.832500000001","52.6060714285725","2.79","1.37678571428572","46.6999999999993","0.13","boinet"
"30","1","1","39.6700000000007","56.1599999999974","38.5050000000003","53.3186666666673","3.01","1.39033333333332","46.4399999999993","0.12","boinet"
"8","2","1","34.7800000000016","44.6299999999997","21.2187500000005","28.580000000001","0.83","2.31374999999998","55.7299999999975","1.14","boinet"
"10","2","1","35.9000000000014","46.7399999999993","24.3310000000007","32.7600000000011","1.13","2.32399999999994","49.7499999999987","1.03","boinet"
"12","2","1","37.6200000000011","48.149999999999","26.9558333333325","35.6799999999995","1.26","2.21499999999998","53.6999999999979","0.81","boinet"
"14","2","1","38.8000000000008","48.9599999999988","28.4671428571437","37.1650000000012","1.82","2.26857142857141","50.3799999999985","0.73","boinet"
"16","2","1","39.7000000000007","50.3699999999985","29.9999999999995","39.2706249999992","1.88","2.07375000000002","52.7099999999981","0.71","boinet"
"18","2","1","39.8600000000006","51.3099999999984","30.7327777777767","40.8061111111104","2.07","2.01611111111113","51.5199999999983","0.56","boinet"
"20","2","1","41.6100000000003","52.8099999999981","32.9845000000006","42.8175000000009","1.93","1.92049999999995","48.219999999999","0.57","boinet"
"22","2","1","41.4700000000003","52.7899999999981","32.7786363636355","42.9822727272714","2.58","1.7018181818182","50.5299999999985","0.5","boinet"
"24","2","1","41.5700000000003","52.8599999999981","33.4599999999987","43.8608333333315","2.6","1.6875","49.8699999999986","0.44","boinet"
"26","2","1","41.8100000000003","53.079999999998","33.9107692307696","44.328461538463","2.77","1.57538461538464","51.1099999999984","0.44","boinet"
"28","2","1","41.9500000000002","53.249999999998","34.6303571428581","44.8864285714295","3.03","1.48178571428572","50.4299999999985","0.36","boinet"
"30","2","1","41.8400000000002","53.4499999999979","35.0960000000004","45.6653333333341","2.63","1.34833333333331","49.9599999999986","0.35","boinet"
