"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","19.1000000000002","35.0700000000016","24.1550000000007","35.2862500000006","0.91","0","50.9799999999984","0","tepi"
"10","1","1","21.9300000000006","39.0400000000008","30.6760000000014","41.7410000000008","1.14","0","40.4200000000005","0","tepi"
"12","1","1","23.8300000000009","40.9500000000004","36.100833333333","46.5841666666666","1.28","0","38.7100000000009","0","tepi"
"14","1","1","26.2700000000013","43.5099999999999","40.4071428571438","50.3964285714299","1.73","0","33.160000000002","0","tepi"
"16","1","1","26.2700000000013","44.6999999999997","43.3862500000002","53.3131249999993","1.99","0","34.3900000000017","0","tepi"
"18","1","1","27.6200000000015","45.7699999999995","46.4322222222211","56.0200000000004","2.57","0","31.1500000000021","0","tepi"
"20","1","1","29.1000000000017","47.3699999999991","48.4265000000007","57.9635000000012","2.38","0","29.4200000000018","0","tepi"
"22","1","1","29.0300000000017","47.1299999999992","50.1845454545449","59.2786363636345","2.77","0","28.8300000000017","0","tepi"
"24","1","1","29.2900000000018","47.3799999999991","51.5195833333321","60.3954166666642","2.78","0","28.1200000000016","0","tepi"
"26","1","1","29.8000000000019","47.6999999999991","52.9876923076948","61.7026923076947","3.24","0","27.9200000000016","0","tepi"
"28","1","1","30.510000000002","48.239999999999","54.4635714285723","63.121071428573","3.29","0","26.6900000000014","0","tepi"
"30","1","1","29.2500000000018","48.219999999999","55.588666666668","64.6873333333342","3.41","0","26.3800000000013","0","tepi"
"8","2","1","29.1200000000018","36.0300000000014","24.8775000000008","29.545000000001","0.73","0","48.9499999999988","0","tepi"
"10","2","1","32.910000000002","40.3500000000005","32.1160000000015","36.835000000001","0.88","0","37.3900000000011","0","tepi"
"12","2","1","35.3400000000015","43.05","37.1591666666666","42.1100000000001","1.12","0","37.5600000000011","0","tepi"
"14","2","1","37.0200000000012","44.9999999999996","41.0278571428584","45.8885714285726","1.66","0","32.3400000000021","0","tepi"
"16","2","1","38.180000000001","46.5299999999993","43.6137500000002","48.3443749999998","1.65","0","33.6200000000019","0","tepi"
"18","2","1","39.2200000000008","46.9999999999992","47.0577777777767","51.7127777777773","1.99","0","30.2500000000019","0","tepi"
"20","2","1","40.9400000000004","48.6799999999989","48.9975000000008","53.516500000001","2.08","0","28.5600000000017","0","tepi"
"22","2","1","40.7300000000005","48.5899999999989","50.3109090909085","54.7631818181807","2.59","0","29.0000000000017","0","tepi"
"24","2","1","43.08","50.4899999999985","52.5866666666654","57.1199999999982","2.39","0","26.6200000000014","0","tepi"
"26","2","1","42.1000000000002","50.2999999999986","53.8746153846181","58.6053846153871","2.58","0","26.9900000000014","0","tepi"
"28","2","1","41.3300000000003","49.2399999999988","54.1907142857151","58.6732142857154","2.68","0","26.7200000000014","0","tepi"
"30","2","1","41.9100000000002","49.8799999999986","55.263333333335","59.6933333333345","3","0","26.0500000000013","0","tepi"
