"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","31.3200000000021","54.0499999999978","16.1974999999999","53.5349999999973","1.27","16.3450000000002","75.1700000000016","2.77999999999998","ji3"
"10","1","1","31.9600000000022","54.5499999999977","17.9820000000001","54.1049999999991","1.74","14.9329999999999","72.7000000000003","2.1","ji3"
"12","1","1","32.4800000000021","54.6199999999977","18.8858333333331","53.0374999999975","2.07","13.9508333333332","73.4200000000007","1.49","ji3"
"14","1","1","32.2600000000022","55.2399999999976","19.8514285714285","52.8778571428569","2.28","12.5135714285716","71.9699999999999","1.19","ji3"
"16","1","1","32.2600000000022","55.0899999999976","20.5518749999996","52.6874999999971","2.33","12.0325000000001","72.6400000000003","1.06","ji3"
"18","1","1","32.3100000000021","55.5899999999975","21.1233333333331","52.745555555554","2.58","11.0594444444449","71.5699999999997","0.930000000000001","ji3"
"20","1","1","32.840000000002","55.8399999999975","21.5775","52.4254999999998","2.69","10.6055","70.7899999999993","0.830000000000001","ji3"
"22","1","1","33.3300000000019","55.8299999999975","22.3577272727267","51.9972727272696","2.58","10.1559090909087","70.7599999999993","0.55","ji3"
"24","1","1","33.4400000000019","56.0899999999974","22.9624999999994","51.8354166666637","2.8","9.05708333333317","69.7299999999988","0.43","ji3"
"26","1","1","33.8600000000018","57.8199999999971","23.4042307692304","52.3246153846154","2.68","8.83153846153841","69.8799999999988","0.42","ji3"
"28","1","1","33.7600000000019","56.9999999999972","23.3500000000003","51.7735714285707","2.85","8.45178571428582","70.229999999999","0.43","ji3"
"30","1","1","33.8300000000018","56.7799999999973","23.7673333333339","52.0406666666657","3.39","7.99900000000017","69.4599999999986","0.4","ji3"
"8","2","1","27.3000000000015","66.3999999999971","16.1262499999999","74.2037499999997","1.43","16.2687500000002","75.4900000000017","5.07999999999994","ji3"
"10","2","1","28.1200000000016","66.3899999999971","18.074","73.7570000000009","1.75","14.8969999999999","72.5800000000002","3.86999999999996","ji3"
"12","2","1","28.0100000000016","66.4899999999971","18.7974999999998","73.2741666666661","2.31","13.9091666666665","73.9900000000009","3.68999999999997","ji3"
"14","2","1","28.5300000000017","67.1899999999975","20.1664285714286","73.3650000000009","2.4","13.0114285714288","72.0299999999999","3.54999999999997","ji3"
"16","2","1","28.3800000000016","67.5399999999976","20.6837499999996","73.5674999999994","2.78","12.1937500000001","72.5800000000002","2.78999999999998","ji3"
"18","2","1","27.6200000000015","68.3499999999981","21.1483333333331","73.5772222222226","2.52","11.0083333333338","71.9099999999999","2.52999999999999","ji3"
"20","2","1","28.4900000000017","68.5399999999982","21.7384999999999","73.0335000000007","2.82","10.3995000000001","70.7199999999993","2.09","ji3"
"22","2","1","28.2400000000016","68.3599999999981","22.1122727272722","72.9309090909082","2.61","9.87681818181781","71.0299999999994","2.38999999999999","ji3"
"24","2","1","29.1300000000018","68.3899999999981","22.8420833333327","72.3812499999989","3.06","9.08249999999982","70.119999999999","1.65","ji3"
"26","2","1","29.0500000000017","69.6099999999987","23.4138461538457","73.2288461538471","3.26","8.69384615384612","70.139999999999","1.8","ji3"
"28","2","1","28.4100000000016","68.0199999999979","23.1057142857146","71.6864285714278","3.08","8.02535714285725","70.4799999999992","1.83","ji3"
"30","2","1","29.2800000000018","69.1099999999985","23.8193333333338","72.3853333333333","3.5","7.75766666666681","69.5199999999987","1.67","ji3"
