"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","31.2600000000021","52.1299999999982","13.8600000000001","46.7574999999982","1.44","18.0900000000002","78.1200000000031","2.81999999999998","tepi"
"10","1","1","32.0100000000022","52.3999999999981","14.9929999999998","46.6419999999999","1.86","17.1260000000001","75.9100000000019","1.94","tepi"
"12","1","1","31.8100000000022","52.7399999999981","15.3341666666666","45.4249999999979","2.16","15.9458333333331","78.3800000000032","1.63","tepi"
"14","1","1","32.7000000000021","53.6099999999979","16.1757142857144","45.143571428572","2.12","14.9428571428573","77.2900000000026","1.48","tepi"
"16","1","1","32.4000000000021","54.0899999999978","16.2268749999998","44.6749999999976","2.3","14.6037500000002","78.9700000000035","1.13","tepi"
"18","1","1","32.970000000002","54.3999999999977","16.5477777777777","44.1577777777765","2.28","14.0477777777783","78.2000000000031","0.920000000000001","tepi"
"20","1","1","33.120000000002","54.6599999999977","17.3925000000001","44.3575000000006","2.45","13.4995","77.0200000000025","0.79","tepi"
"22","1","1","33.2800000000019","54.3399999999978","17.7377272727269","43.513636363634","2.68","12.3218181818176","77.5300000000028","0.69","tepi"
"24","1","1","33.3700000000019","54.5999999999977","17.4720833333329","42.8399999999977","2.75","11.607083333333","77.5800000000028","0.45","tepi"
"26","1","1","33.3500000000019","55.7999999999975","18.3988461538458","43.72576923077","2.94","11.443846153846","76.6900000000023","0.48","tepi"
"28","1","1","33.6800000000019","55.4799999999975","18.3807142857142","42.9132142857149","2.62","10.622142857143","76.4900000000022","0.39","tepi"
"30","1","1","33.7700000000019","55.3399999999976","18.7533333333338","43.0060000000002","3.16","10.042666666667","75.970000000002","0.32","tepi"
"8","2","1","27.9800000000016","66.4199999999971","14.0437500000001","72.2662499999984","1.63","18.0062500000001","77.8900000000029","4.61999999999995","tepi"
"10","2","1","28.8400000000017","66.1099999999969","15.4059999999998","71.61","2.01","16.766","75.5400000000017","3.83999999999996","tepi"
"12","2","1","29.2800000000018","67.1999999999975","15.5449999999999","71.3124999999981","2.27","16.2949999999997","78.2200000000031","3.15999999999998","tepi"
"14","2","1","29.6700000000018","67.2899999999975","15.9042857142858","71.1135714285713","2.42","15.7428571428573","77.6300000000028","2.96999999999998","tepi"
"16","2","1","29.9000000000019","68.1099999999979","16.9393749999998","71.7156249999983","2.5","14.6212500000001","78.1300000000031","2.28","tepi"
"18","2","1","29.9100000000019","68.9599999999984","17.0544444444443","70.6755555555538","2.36","13.7766666666672","77.7400000000029","1.87","tepi"
"20","2","1","30.870000000002","69.7799999999988","17.6035","70.9299999999998","2.53","12.6815000000001","76.6300000000023","1.47","tepi"
"22","2","1","30.810000000002","69.7599999999988","17.5445454545451","71.0209090909072","2.53","12.660454545454","77.8500000000029","1.22","tepi"
"24","2","1","30.730000000002","69.3199999999986","17.8279166666663","70.3299999999977","3.1","11.8637499999996","76.9600000000025","1","tepi"
"26","2","1","31.1500000000021","69.7899999999988","18.7734615384612","70.5338461538463","3.28","11.1792307692306","76.3200000000021","0.970000000000001","tepi"
"28","2","1","30.590000000002","69.0499999999984","18.1817857142856","69.2796428571411","2.66","10.5078571428573","76.8900000000024","0.79","tepi"
"30","2","1","32.0700000000022","70.279999999999","19.3563333333339","70.0596666666654","3.42","10.009666666667","75.2500000000016","0.79","tepi"
