ncohort,utype,rtype,bd.sel,od.sel,bd.pts,od.pts,earlystop,overdose,poorall,ov.sel,V2
12,1,1,46.1439999999994,59.6439999999997,36.9781666666649,50.3171666666655,2.098,3.0321666666667,41.0859999999999,0.74,utpi
18,1,1,49.1599999999993,62.9599999999997,40.1326666666663,53.7333333333341,2.74,2.6176666666667,41.8879999999999,0.574,utpi
12,2,1,43.8499999999992,58.7140000000008,35.8376666666646,49.0823333333333,1.956,2.87733333333336,50.064,1.70399999999999,utpi
18,2,1,46.2859999999991,61.1240000000006,38.7544444444443,52.7007777777799,2.518,2.58511111111115,47.7399999999997,1.226,utpi
12,1,1,45.1179999999995,58.3899999999996,37.5023333333311,50.5793333333316,2.206,3.03683333333336,47.8919999999993,0.66,boinet
18,1,1,47.0219999999993,60.5479999999993,40.336888888889,53.4784444444451,2.976,2.82388888888893,45.7639999999995,0.442,boinet
12,2,1,44.2039999999995,59.3920000000002,36.0953333333312,49.9365,2.084,3.28583333333337,49.3419999999993,1.91599999999999,boinet
18,2,1,46.0459999999993,61.75,38.632222222222,53.4962222222245,2.932,2.97688888888894,47.5559999999991,1.402,boinet
12,1,1,42.437999999999,56.5539999999992,27.1663333333314,39.9483333333314,3.754,4.80750000000003,55.6479999999975,0.618,tepi
18,1,1,45.6539999999989,60.1959999999986,29.4254444444426,42.2427777777768,4.348,5.20344444444456,53.7419999999982,0.428,tepi
12,2,1,42.3019999999998,59.9860000000001,28.5126666666648,47.8336666666652,3.376,4.69983333333338,53.113999999998,2.03199999999999,tepi
18,2,1,45.4199999999996,64.1879999999998,30.9208888888871,52.5844444444447,4.156,5.21933333333345,51.1259999999987,1.53,tepi
12,1,1,45.2519999999992,59.2159999999997,34.8488333333316,48.2553333333321,2.656,2.96416666666671,42.874,0.906,boin12
18,1,1,48.8239999999989,63.2639999999999,38.0063333333339,51.5283333333335,3.946,2.46788888888896,39.182,0.746,boin12
12,2,1,44.6739999999997,63.3860000000001,33.9443333333315,49.9681666666666,2.416,3.94766666666676,41.3800000000001,2.55399999999998,boin12
18,2,1,47.3019999999992,66.6800000000004,36.8995555555551,53.2137777777787,3.202,3.44811111111122,38.0939999999999,2.08399999999999,boin12
12,1,1,45.7199999999992,59.1859999999988,37.2139999999979,50.9914999999983,1.708,4.76966666666669,46.5399999999993,0.766,ji3
18,1,1,47.8139999999992,61.6119999999989,40.0438888888888,53.7437777777782,2.22,4.37144444444451,44.5599999999997,0.49,ji3
12,2,1,44.9159999999996,61.3659999999993,35.9503333333312,51.7093333333333,1.69,5.06350000000003,47.4699999999991,2.22399999999998,ji3
18,2,1,46.7919999999993,63.6019999999997,38.7814444444443,55.2631111111134,2.138,4.57966666666674,45.1939999999996,1.64399999999999,ji3
12,1,1,44.9799999999994,58.3359999999994,36.7981666666645,49.8673333333316,2.002,3.39050000000003,48.225999999999,0.648,printe
18,1,1,47.0419999999993,60.8279999999993,39.3838888888888,52.5035555555559,2.542,3.15144444444449,46.0579999999994,0.374,printe
12,2,1,44.2019999999997,59.864,35.5488333333312,49.8083333333333,1.944,3.5806666666667,49.2059999999988,1.94799999999999,printe
18,2,1,46.0819999999994,62.3959999999999,38.1076666666665,53.4240000000022,2.502,3.29300000000005,46.9239999999993,1.538,printe
12,1,1,44.9379999999995,58.0839999999997,37.3621666666646,50.2463333333319,3.046,2.61900000000002,46.886,0.614,stein
18,1,1,47.1759999999994,60.7139999999997,40.1962222222221,53.2176666666674,4.254,2.22755555555558,43.832,0.368,stein
12,2,1,43.6539999999994,58.5300000000006,35.5451666666646,48.7226666666667,2.892,2.74050000000002,49.2119999999998,1.69999999999999,stein
18,2,1,45.8019999999991,60.9240000000007,38.3073333333331,51.7842222222244,4.072,2.3016666666667,45.9619999999999,1.356,stein
