ncohort,utype,rtype,bd.sel,od.sel,bd.pts,od.pts,earlystop,overdose,poorall,ov.sel,V2
12,1,1,47.9559999999999,61.1300000000004,41.3759999999984,53.7621666666662,4.094,1.98016666666666,43.4079999999996,0.482,utpi
18,1,1,51.1999999999998,64.5220000000005,44.9205555555564,57.547666666669,5.312,1.56444444444445,42.6099999999995,0.274,utpi
12,2,1,46.1199999999998,57.5200000000014,39.5269999999985,49.7583333333336,3.79,1.68449999999999,48.8479999999996,0.64,utpi
18,2,1,48.6939999999997,60.2120000000015,42.8196666666675,53.555000000003,4.84,1.42966666666667,47.3419999999995,0.464,utpi
12,1,1,46.6540000000001,59.7560000000006,41.368666666665,53.6693333333326,4.312,1.65216666666666,47.2099999999993,0.342,boinet
18,1,1,48.9379999999997,62.3320000000003,44.2764444444453,57.0101111111134,5.626,1.26611111111111,45.9499999999993,0.186,boinet
12,2,1,45.1339999999998,56.2880000000012,39.5031666666651,49.5505000000001,4.086,1.70383333333333,49.9099999999993,0.762,boinet
18,2,1,46.9599999999997,58.3400000000012,42.0538888888896,52.5703333333363,5.218,1.31388888888889,48.8419999999993,0.518,boinet
12,1,1,45.0399999999992,60.6039999999988,27.7184999999979,42.7074999999984,7.088,7.18800000000002,53.7979999999984,0.81,tepi
18,1,1,46.5979999999991,62.1579999999988,30.914999999998,46.03611111111,8.476,6.53644444444466,54.7779999999991,0.342,tepi
12,2,1,44.6359999999997,63.7939999999996,28.5926666666645,50.1779999999985,6.8,7.13283333333339,52.1599999999987,1.81999999999999,tepi
18,2,1,46.7199999999993,65.9039999999999,31.8539999999982,54.9694444444442,7.656,6.60300000000021,53.2679999999992,1.096,tepi
12,1,1,48.3319999999987,63.5239999999999,38.6298333333313,52.5139999999993,5.554,2.98466666666671,36.8959999999996,0.81,boin12
18,1,1,51.7919999999987,67.2340000000004,42.282444444445,56.4941111111117,7.434,2.54922222222229,34.76,0.564,boin12
12,2,1,47.1739999999992,65.7780000000003,37.4539999999982,53.0088333333333,4.854,3.89916666666675,35.6480000000002,2.05599999999999,boin12
18,2,1,50.1019999999986,68.9720000000008,40.9846666666664,56.956000000001,6.24,3.19288888888899,34.2180000000006,1.436,boin12
12,1,1,47.986,61.1560000000007,41.9833333333317,54.3881666666662,3.166,1.8535,45.0459999999991,0.364,ji3
18,1,1,50.0199999999999,63.5540000000003,44.9383333333341,57.7993333333355,4.402,1.55277777777778,43.7079999999994,0.184,ji3
12,2,1,46.1619999999997,58.0300000000013,39.697166666665,50.2646666666669,3.104,1.96183333333333,48.117999999999,0.846,ji3
18,2,1,48.4639999999995,60.4420000000011,42.8800000000007,53.9000000000029,3.99,1.57911111111111,46.311999999999,0.554,ji3
12,1,1,46.1260000000001,58.5440000000012,39.0283333333323,50.1359999999996,6.392,0.959333333333333,49.6639999999999,0.25,printe
18,1,1,47.8500000000001,60.680000000001,42.0068888888899,53.767888888891,7.936,0.790777777777776,47.8619999999995,0.176,printe
12,2,1,44.3599999999999,54.8820000000015,37.023999999999,45.7305000000006,6.24,0.971999999999998,52.4280000000003,0.664,printe
18,2,1,46.358,57.1760000000014,40.0911111111119,49.4887777777807,7.208,0.786444444444442,50.5239999999996,0.43,printe
12,1,1,43.7620000000003,55.7100000000011,37.944999999999,48.626833333333,11.772,0.758999999999999,51.9800000000009,0.202,stein
18,1,1,44.7580000000002,56.8380000000011,40.1633333333344,51.2402222222244,14.04,0.58333333333333,51.1200000000003,0.124,stein
12,2,1,41.7180000000001,51.6080000000014,35.8866666666659,44.1476666666673,11.052,0.740666666666669,54.7760000000011,0.548,stein
18,2,1,43.2580000000001,53.1980000000015,38.313000000001,46.993111111114,12.92,0.586555555555553,53.5360000000007,0.348,stein
