"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","56.3699999999974","70.129999999999","46.7074999999973","59.483749999997","2.3","3.05500000000001","30.960000000002","1.12","stein"
"10","1","1","57.2899999999972","71.2899999999996","47.8360000000009","60.9790000000012","2.96","3.07999999999993","26.4400000000013","0.920000000000001","stein"
"12","1","1","57.8899999999971","71.0499999999994","49.0974999999971","62.0608333333302","3.77","2.98416666666667","31.8400000000022","1.01","stein"
"14","1","1","58.8999999999969","72.4800000000002","49.7271428571452","63.0992857142888","4.14","2.89857142857143","30.460000000002","0.62","stein"
"16","1","1","59.3499999999968","72.6500000000003","50.7806249999967","63.6218749999961","4.3","2.83687500000001","32.5100000000021","0.72","stein"
"18","1","1","59.0899999999968","73.2900000000006","50.7016666666681","64.7761111111139","4.65","2.71722222222225","32.2900000000021","0.53","stein"
"20","1","1","59.4299999999967","73.1400000000005","51.2485000000026","64.3885000000029","5.22","2.41099999999996","31.1500000000021","0.45","stein"
"22","1","1","60.3099999999966","74.6200000000013","52.137272727269","65.8449999999962","5.16","2.45818181818185","32.1100000000022","0.43","stein"
"24","1","1","59.8499999999967","73.6600000000008","52.3454166666626","65.667083333329","5.53","2.38250000000001","31.0300000000021","0.52","stein"
"26","1","1","59.3599999999968","73.9700000000009","52.1469230769253","66.0842307692335","5.55","2.21538461538463","33.260000000002","0.42","stein"
"28","1","1","61.1099999999964","74.9800000000015","53.9035714285728","67.2871428571431","5.67","2.01428571428572","30.660000000002","0.3","stein"
"30","1","1","60.6399999999965","74.9300000000014","53.171000000001","66.7813333333338","5.93","2.01166666666663","31.4400000000021","0.22","stein"
"8","2","1","54.8999999999976","71.3599999999996","44.9937499999976","58.2224999999972","2.42","3.13375000000002","31.9300000000022","2.60999999999999","stein"
"10","2","1","54.4399999999977","70.8999999999994","45.8180000000009","59.2440000000015","3.33","3.01999999999993","28.8700000000017","1.91","stein"
"12","2","1","54.8599999999977","71.6899999999998","47.0058333333306","61.1349999999969","3.8","3.0625","34.4700000000017","1.73","stein"
"14","2","1","55.7299999999975","72.2600000000001","47.7385714285737","61.8921428571463","4.03","2.85714285714285","32.3400000000021","1.52","stein"
"16","2","1","55.8899999999974","73.0400000000005","49.0612499999966","63.8174999999958","4.77","2.76687500000002","34.4600000000017","1.72","stein"
"18","2","1","56.2399999999974","73.2700000000006","49.4144444444459","64.223888888893","4.51","2.64055555555558","33.210000000002","1.6","stein"
"20","2","1","55.3699999999976","73.0600000000005","49.4685000000021","64.8275000000036","5.27","2.50699999999996","33.160000000002","1.37","stein"
"22","2","1","56.2399999999974","74.180000000001","50.1059090909055","65.3418181818142","5.27","2.36090909090913","34.1800000000018","1.25","stein"
"24","2","1","56.9699999999972","75.3400000000016","50.9699999999962","66.9499999999959","5.21","2.32416666666668","32.5800000000021","1.24","stein"
"26","2","1","57.2599999999972","74.9000000000014","51.418846153848","66.8215384615416","5.72","2.15153846153847","33.5000000000019","1.09","stein"
"28","2","1","56.7999999999973","73.9600000000009","51.4978571428585","66.4507142857154","6.33","2.06035714285715","32.6000000000021","1.09","stein"
"30","2","1","57.0699999999972","74.9100000000014","52.0390000000007","67.528666666667","5.86","1.98799999999996","32.3600000000021","0.860000000000001","stein"
