"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","26.9000000000014","42.2600000000002","16.4100000000004","28.5387500000008","1.76","0.991249999999992","64.379999999996","0.31","printe"
"10","1","1","29.8800000000019","46.3199999999994","20.0780000000004","33.4340000000006","1.98","1.20299999999999","56.6299999999973","0.36","printe"
"12","1","1","31.9700000000022","47.4299999999991","22.4758333333328","35.6249999999994","2.25","1.3075","59.1099999999968","0.31","printe"
"14","1","1","32.970000000002","48.4799999999989","24.3271428571434","37.8821428571441","2.38","1.40214285714285","55.7399999999975","0.26","printe"
"16","1","1","34.7000000000017","50.6199999999985","26.1762499999996","40.2218749999991","3.09","1.415","56.7699999999973","0.28","printe"
"18","1","1","34.2100000000018","50.3199999999986","27.1449999999995","41.0755555555552","3.25","1.41611111111111","54.8799999999977","0.23","printe"
"20","1","1","35.5300000000015","51.7299999999983","28.7200000000005","43.0555000000008","3.54","1.23649999999998","52.6799999999981","0.16","printe"
"22","1","1","36.4700000000013","52.899999999998","29.7177272727266","44.54409090909","3.21","1.45000000000001","53.019999999998","0.14","printe"
"24","1","1","37.890000000001","54.1999999999978","30.9416666666658","45.6241666666653","3.46","1.27625","51.3399999999984","0.16","printe"
"26","1","1","38.6700000000009","54.6299999999977","32.2619230769232","46.3503846153861","3.7","1.30538461538462","51.0099999999984","0.16","printe"
"28","1","1","38.7400000000009","55.1299999999976","33.0021428571439","47.7685714285726","3.77","1.18964285714285","49.9999999999986","0.15","printe"
"30","1","1","38.240000000001","55.0099999999976","33.5726666666669","48.4970000000007","4.21","1.23266666666666","49.6899999999987","0.18","printe"
"8","2","1","28.4400000000016","38.200000000001","15.6100000000004","21.6300000000004","1.57","1.01874999999999","65.5999999999967","1.02","printe"
"10","2","1","33.4500000000019","43.3","18.8740000000003","25.8440000000005","1.62","1.39599999999999","57.899999999997","0.960000000000001","printe"
"12","2","1","34.2000000000018","44.9599999999996","20.6241666666662","28.5774999999994","2.01","1.47333333333333","61.9499999999962","0.830000000000001","printe"
"14","2","1","36.1200000000014","46.1299999999994","23.0728571428577","30.7328571428581","1.98","1.55714285714285","56.6799999999973","0.81","printe"
"16","2","1","37.6500000000011","48.6799999999989","24.8412499999997","33.6531249999995","2.64","1.506875","58.4299999999969","0.67","printe"
"18","2","1","38.4800000000009","50.0499999999986","26.2788888888884","35.6172222222219","2.72","1.51","55.7199999999975","0.62","printe"
"20","2","1","38.7200000000009","50.1699999999986","27.0195000000004","36.5735000000007","3.26","1.45199999999997","54.9099999999976","0.5","printe"
"22","2","1","40.0600000000006","51.1099999999984","28.4749999999994","37.9949999999994","3.32","1.47136363636364","54.4999999999977","0.55","printe"
"24","2","1","39.9900000000006","51.4499999999983","29.2874999999993","39.221249999999","2.9","1.53041666666666","52.7999999999981","0.56","printe"
"26","2","1","40.9500000000004","52.7099999999981","30.116153846154","40.300000000001","3.34","1.29923076923077","53.7999999999979","0.54","printe"
"28","2","1","41.3800000000003","52.4499999999981","30.5257142857151","40.5435714285723","3.7","1.34178571428571","52.989999999998","0.41","printe"
"30","2","1","41.8000000000003","53.239999999998","31.7140000000003","42.1213333333339","3.88","1.30166666666666","51.8899999999982","0.44","printe"
