"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","55.4899999999975","70.8799999999994","50.0174999999961","64.5237499999963","1.73","6.35124999999999","13.1699999999998","1.93","boin12"
"10","1","1","56.2799999999974","71.3999999999996","49.3430000000016","63.9940000000007","2.08","5.99300000000004","9.79999999999984","1.89","boin12"
"12","1","1","57.0099999999972","72.7900000000003","49.9558333333305","64.4833333333311","2.64","5.2266666666668","20.1200000000003","1.35","boin12"
"14","1","1","58.399999999997","74.7900000000014","50.7000000000021","65.314285714288","2.89","5.16785714285715","17.0999999999999","1.27","boin12"
"16","1","1","59.4499999999967","74.8100000000014","51.3056249999962","65.883749999997","3.46","4.74812500000004","23.9000000000009","1.36","boin12"
"18","1","1","60.0899999999966","76.060000000002","51.7822222222232","66.8983333333348","3.67","4.29944444444458","21.4000000000005","1.01","boin12"
"20","1","1","60.5299999999965","76.2300000000021","52.4695000000024","66.900000000002","4.26","4.22350000000005","18.6300000000001","0.76","boin12"
"22","1","1","61.1099999999964","77.7100000000029","53.0859090909062","67.9468181818158","4.14","3.96363636363649","20.4400000000004","0.76","boin12"
"24","1","1","61.2099999999964","77.2200000000026","53.1891666666636","67.8029166666647","4.26","3.78875000000014","19.2700000000002","0.76","boin12"
"26","1","1","62.1399999999962","77.8000000000029","54.084615384617","68.5696153846172","4.39","3.57730769230757","20.9000000000005","0.820000000000001","boin12"
"28","1","1","62.2699999999962","78.1500000000031","54.3792857142874","68.802142857143","4.41","3.52821428571428","19.0400000000002","0.860000000000001","boin12"
"30","1","1","62.4799999999961","78.5600000000033","54.4976666666682","69.0990000000005","4.68","3.2543333333332","18.2400000000001","0.55","boin12"
"8","2","1","49.7399999999987","72.9400000000004","46.6562499999969","65.708749999997","1.59","8.26750000000001","11.8999999999998","4.45999999999995","boin12"
"10","2","1","49.6799999999987","73.3200000000006","46.2780000000014","65.8760000000007","2.26","7.99300000000014","9.33999999999985","4.13999999999996","boin12"
"12","2","1","51.3199999999984","75.3200000000016","46.5633333333307","66.726666666665","2.48","7.53750000000026","21.4100000000005","3.48999999999997","boin12"
"14","2","1","52.2199999999982","75.9300000000019","47.3771428571444","67.1550000000019","2.99","6.93571428571425","17.5499999999999","3.35999999999997","boin12"
"16","2","1","53.129999999998","77.1800000000026","48.2599999999967","68.1231249999979","3.49","6.61437500000021","25.7000000000012","3.06999999999998","boin12"
"18","2","1","53.169999999998","77.1000000000025","48.6722222222219","68.1166666666678","3.82","6.15833333333358","23.3900000000009","2.71999999999999","boin12"
"20","2","1","52.4699999999981","77.4400000000027","48.6380000000019","68.8230000000017","3.87","5.62399999999995","22.0200000000006","2.68999999999999","boin12"
"22","2","1","52.3099999999982","78.2100000000031","48.9299999999972","69.2727272727253","4","5.40318181818172","24.390000000001","2.43999999999999","boin12"
"24","2","1","53.7099999999979","79.1100000000036","49.9020833333304","69.869166666665","3.92","5.09541666666665","21.5200000000006","2.44999999999999","boin12"
"26","2","1","53.9799999999978","79.0300000000035","49.9965384615399","69.8523076923092","4.09","4.88653846153842","24.440000000001","1.96","boin12"
"28","2","1","53.8599999999979","79.4100000000037","50.4771428571444","70.4757142857142","4.36","4.80107142857148","22.5900000000007","1.98","boin12"
"30","2","1","54.5199999999977","79.5400000000038","50.4810000000012","70.4676666666671","4.77","4.53799999999994","21.6600000000006","2.14","boin12"
