"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","62.949999999996","74.2300000000011","59.7737499999956","69.9599999999967","1.48","4.53375000000006","13.6599999999998","1.64","utpi"
"10","1","1","63.9299999999959","74.7500000000013","59.6129999999992","70.1050000000001","1.75","4.54499999999992","11.0099999999998","1.34","utpi"
"12","1","1","64.5799999999961","75.4900000000017","59.5008333333295","70.4449999999978","2.27","4.29250000000003","22.0500000000006","1.15","utpi"
"14","1","1","64.7799999999962","76.2900000000021","59.2057142857143","70.3507142857152","2.55","4.47928571428576","19.5700000000003","1.01","utpi"
"16","1","1","64.9699999999963","76.7100000000023","59.310624999996","70.6862499999974","2.41","4.16437500000001","25.4300000000012","0.900000000000001","utpi"
"18","1","1","66.5499999999971","77.7600000000029","60.37722222222","71.5338888888887","3.24","3.80388888888892","23.3000000000008","0.8","utpi"
"20","1","1","65.6299999999967","78.3200000000032","60.1789999999999","72.1925000000013","3.04","3.73349999999999","22.6100000000007","0.73","utpi"
"22","1","1","67.0199999999974","79.2000000000036","61.0449999999964","73.0231818181805","3.13","3.3172727272728","24.6800000000011","0.46","utpi"
"24","1","1","67.4499999999976","79.5600000000038","61.1258333333295","73.0449999999986","2.86","3.30166666666673","24.390000000001","0.42","utpi"
"26","1","1","67.5899999999977","79.4300000000037","61.5111538461537","73.3442307692326","3.27","3.12692307692305","25.7300000000012","0.43","utpi"
"28","1","1","68.0399999999979","79.880000000004","62.3103571428561","74.0210714285708","3.49","2.95964285714287","24.9000000000011","0.38","utpi"
"30","1","1","68.0199999999979","79.950000000004","62.6859999999979","74.5416666666669","3.44","2.68866666666659","24.080000000001","0.38","utpi"
"8","2","1","64.5599999999961","77.5100000000027","62.2437499999953","72.5549999999976","1.3","4.32000000000005","15.3599999999997","2.27","utpi"
"10","2","1","62.5399999999961","76.030000000002","61.0259999999987","72.1440000000008","1.73","4.41799999999991","14.0999999999997","2.15","utpi"
"12","2","1","62.3199999999962","76.9600000000025","60.3274999999958","72.3733333333318","2.31","4.26333333333335","26.2000000000013","1.98","utpi"
"14","2","1","62.7899999999961","76.8900000000024","60.5321428571427","72.5307142857158","2.35","4.05928571428575","23.7700000000009","1.7","utpi"
"16","2","1","63.239999999996","78.3000000000032","60.5162499999958","73.4793749999986","2.38","3.89562500000001","28.2000000000016","1.58","utpi"
"18","2","1","63.7399999999959","78.4500000000032","61.036111111109","73.5733333333344","2.81","3.67888888888893","27.2700000000015","1.35","utpi"
"20","2","1","63.6199999999959","78.9500000000035","61.5414999999997","74.8230000000028","2.95","3.497","25.8400000000012","1.36","utpi"
"22","2","1","63.6599999999959","79.2300000000036","60.9136363636321","74.6322727272719","2.95","3.36500000000006","28.5800000000017","1.19","utpi"
"24","2","1","63.9499999999958","79.2700000000036","61.6491666666621","74.9995833333325","3.12","3.12583333333339","27.6300000000015","0.940000000000001","utpi"
"26","2","1","64.0199999999958","79.5300000000038","61.7384615384614","75.3592307692341","3.37","3.07038461538458","29.1300000000018","1.01","utpi"
"28","2","1","63.5799999999959","79.3400000000037","61.1464285714275","75.2060714285707","3.46","3.03142857142859","28.8000000000017","0.940000000000001","utpi"
"30","2","1","63.8999999999959","79.3400000000037","61.8143333333311","75.7369999999992","3.38","2.83199999999994","27.9300000000016","0.71","utpi"
