"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","28.8600000000017","44.1699999999998","22.1487500000005","36.7000000000001","0.65","1.32499999999999","58.6799999999969","0.27","printe"
"10","1","1","30.670000000002","46.9599999999992","24.5690000000002","40.2240000000007","0.95","1.50699999999999","52.3299999999982","0.38","printe"
"12","1","1","33.3000000000019","49.2999999999988","27.2049999999991","42.3491666666657","1.2","1.43083333333333","54.7899999999977","0.25","printe"
"14","1","1","33.260000000002","50.1099999999986","28.1285714285722","43.9335714285726","1.57","1.57142857142856","52.6599999999981","0.26","printe"
"16","1","1","34.8600000000016","51.1299999999984","29.756874999999","45.1193749999982","1.64","1.580625","54.0999999999978","0.17","printe"
"18","1","1","34.6800000000017","51.7499999999983","30.5583333333329","46.6238888888894","2.03","1.44833333333333","52.5399999999981","0.21","printe"
"20","1","1","36.1900000000014","52.7299999999981","32.0810000000006","47.785000000001","2.31","1.44599999999998","50.3499999999986","0.28","printe"
"22","1","1","36.2100000000014","53.139999999998","32.7936363636355","48.674999999998","2.35","1.51363636363637","50.8299999999985","0.17","printe"
"24","1","1","36.9200000000012","54.1399999999978","33.4333333333322","49.748333333331","2.5","1.39833333333333","50.3999999999985","0.15","printe"
"26","1","1","38.4000000000009","54.5899999999977","34.8669230769231","50.0007692307704","2.68","1.39961538461539","49.6299999999987","0.13","printe"
"28","1","1","38.3300000000009","55.6499999999975","34.8257142857151","51.0557142857154","2.9","1.37571428571428","49.5399999999987","0.18","printe"
"30","1","1","38.120000000001","54.8099999999977","35.7670000000003","51.4056666666671","3.1","1.30699999999999","48.4899999999989","0.15","printe"
"8","2","1","30.390000000002","40.0300000000006","21.0387500000006","29.1100000000005","0.64","1.58999999999998","59.8999999999967","1.15","printe"
"10","2","1","33.240000000002","43.7299999999999","23.4410000000002","32.3640000000003","0.66","1.72499999999998","53.4599999999979","0.940000000000001","printe"
"12","2","1","34.5800000000017","44.7199999999997","25.0124999999993","34.2666666666658","1.05","1.62083333333333","57.3699999999972","0.79","printe"
"14","2","1","36.6100000000013","46.7699999999993","27.2421428571435","36.2350000000009","1.24","1.77571428571427","53.319999999998","0.870000000000001","printe"
"16","2","1","37.6100000000011","48.5399999999989","28.4106249999992","38.5424999999988","1.68","1.76937500000001","55.2899999999976","0.900000000000001","printe"
"18","2","1","38.240000000001","48.8999999999988","29.4505555555552","39.6844444444445","1.85","1.565","53.249999999998","0.55","printe"
"20","2","1","39.0300000000008","50.4799999999985","30.1030000000006","40.923000000001","1.94","1.51649999999997","52.6999999999981","0.58","printe"
"22","2","1","39.2600000000008","50.1599999999986","31.1368181818173","41.9831818181804","1.98","1.61363636363637","52.7599999999981","0.63","printe"
"24","2","1","39.9200000000006","51.0799999999984","32.0483333333322","42.6345833333316","2.29","1.54583333333333","51.5099999999983","0.55","printe"
"26","2","1","40.6100000000005","51.3599999999984","32.7646153846153","43.3707692307699","2.53","1.42269230769232","51.8399999999983","0.43","printe"
"28","2","1","40.6000000000005","52.2699999999982","33.1150000000006","44.5303571428583","2.31","1.40785714285714","51.4099999999983","0.49","printe"
"30","2","1","42.0700000000002","52.8699999999981","34.2810000000003","45.2500000000004","2.26","1.37666666666666","49.8199999999987","0.37","printe"
