"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","42.3400000000001","59.6999999999967","39.199999999998","55.229999999997","0.87","5.06250000000002","41.8600000000002","0.990000000000001","boinet"
"10","1","1","42.7300000000001","60.4299999999965","41.0000000000008","57.2910000000009","1.33","4.34599999999991","37.7600000000011","0.64","boinet"
"12","1","1","44.4899999999997","61.4299999999963","41.856666666664","57.9091666666635","1.64","4.41250000000004","42.6600000000001","0.6","boinet"
"14","1","1","45.3899999999995","62.4299999999961","42.6264285714301","58.5007142857165","1.97","3.94857142857146","40.3200000000005","0.37","boinet"
"16","1","1","45.4399999999995","62.4199999999962","43.3306249999969","58.7193749999961","2.35","3.74625000000001","43.3399999999999","0.53","boinet"
"18","1","1","46.7399999999993","64.389999999996","44.3077777777786","60.4744444444467","2.36","3.50666666666671","41.5900000000003","0.29","boinet"
"20","1","1","46.6599999999993","64.5299999999961","44.5790000000016","60.6400000000026","2.39","3.43899999999999","40.5800000000005","0.28","boinet"
"22","1","1","47.1999999999992","64.9299999999963","44.864999999997","61.2154545454504","2.9","3.15227272727278","42.1500000000002","0.26","boinet"
"24","1","1","47.2899999999992","65.0999999999964","44.8454166666633","61.4104166666619","2.7","2.97958333333338","41.9700000000002","0.25","boinet"
"26","1","1","48.019999999999","65.6099999999967","46.1138461538478","62.380000000002","2.95","2.67461538461537","42.1600000000002","0.17","boinet"
"28","1","1","48.019999999999","65.6199999999967","46.3217857142869","62.8500000000012","3.24","2.74035714285715","41.1100000000004","0.19","boinet"
"30","1","1","48.169999999999","65.9699999999968","46.4903333333339","62.7670000000007","3.43","2.5856666666666","41.0600000000004","0.11","boinet"
"8","2","1","42.93","57.7899999999971","37.5999999999981","51.5362499999973","0.9","5.49500000000004","42.8200000000001","2.12","boinet"
"10","2","1","43.5899999999999","58.399999999997","39.0930000000008","53.0490000000013","1.27","5.18299999999994","39.0200000000008","1.8","boinet"
"12","2","1","43.7799999999999","59.5499999999967","39.0224999999973","54.1441666666638","1.6","4.80166666666672","45.4699999999995","1.63","boinet"
"14","2","1","45.4499999999995","61.3099999999964","40.4892857142868","55.7635714285741","1.87","4.33714285714288","42.1900000000002","1.25","boinet"
"16","2","1","45.5999999999995","61.9099999999963","40.8812499999973","56.5474999999964","2.08","4.12875000000002","45.2799999999996","1.18","boinet"
"18","2","1","47.4099999999991","63.8699999999959","42.180555555556","57.9450000000028","2.32","4.08666666666674","42.88","1.17","boinet"
"20","2","1","47.1499999999992","63.259999999996","42.2225000000011","57.9490000000027","2.43","3.6765","43.19","0.900000000000001","boinet"
"22","2","1","47.8099999999991","63.359999999996","42.5809090909063","58.1522727272687","2.86","3.60636363636371","43.8399999999998","0.860000000000001","boinet"
"24","2","1","47.1399999999992","63.159999999996","42.8816666666636","58.6699999999955","2.91","3.19708333333339","43.15","0.75","boinet"
"26","2","1","48.029999999999","64.239999999996","43.6107692307705","59.4261538461564","3.13","3.03730769230767","43.8999999999998","0.79","boinet"
"28","2","1","49.2099999999988","65.0499999999964","45.212500000001","60.7532142857159","3","2.8932142857143","42.2800000000002","0.7","boinet"
"30","2","1","48.5499999999989","65.0499999999964","44.3803333333338","60.5840000000012","3.25","2.84933333333325","42.83","0.64","boinet"
