"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","54.0799999999978","68.149999999998","42.8699999999969","57.5512499999966","1.34","6.60875000000001","36.2400000000014","1.62","utpi"
"10","1","1","55.0099999999976","69.7299999999988","44.5630000000009","59.5240000000009","1.83","6.05399999999997","29.3900000000018","1.32","utpi"
"12","1","1","56.8799999999973","71.0199999999994","45.7216666666636","60.6083333333306","2.1","5.62333333333343","33.190000000002","1.02","utpi"
"14","1","1","57.8899999999971","72.6300000000003","47.0957142857166","62.2050000000034","2.32","5.28214285714287","29.8200000000019","0.840000000000001","utpi"
"16","1","1","58.7399999999969","73.6600000000008","48.0574999999967","63.4381249999965","2.54","4.78937500000005","34.7800000000016","0.76","utpi"
"18","1","1","59.3999999999968","74.3800000000011","48.8127777777792","64.1855555555584","2.47","4.5161111111112","32.870000000002","0.5","utpi"
"20","1","1","59.8399999999967","74.6600000000013","49.9310000000027","64.9260000000033","3.08","4.1795","31.4200000000021","0.68","utpi"
"22","1","1","60.1799999999966","74.9000000000014","50.778636363633","65.6177272727235","3.11","3.97863636363647","33.7400000000019","0.55","utpi"
"24","1","1","60.5799999999965","75.4600000000017","50.9983333333298","66.0387499999963","3.15","3.68666666666675","32.830000000002","0.52","utpi"
"26","1","1","60.4099999999966","75.2500000000016","52.0084615384641","66.895000000003","3.65","3.69807692307686","33.5900000000019","0.59","utpi"
"28","1","1","61.6399999999963","76.030000000002","53.0235714285727","67.87","3.57","3.3525","32.4800000000021","0.32","utpi"
"30","1","1","61.9799999999962","76.8100000000024","53.6960000000006","68.7240000000003","3.65","3.12633333333322","31.1600000000021","0.3","utpi"
"8","2","1","52.1099999999982","70.5099999999992","42.7462499999971","58.5949999999969","1.58","6.27375000000001","37.1700000000012","2.92999999999998","utpi"
"10","2","1","52.0499999999982","71.0599999999994","43.9200000000008","60.8760000000014","2","6.13299999999999","32.780000000002","2.74999999999999","utpi"
"12","2","1","53.7199999999979","72.6000000000002","45.5108333333301","62.6299999999967","2.17","5.78166666666677","38.5100000000009","2.21","utpi"
"14","2","1","52.949999999998","73.0800000000005","45.3807142857163","64.0164285714327","2.53","5.67785714285716","37.5300000000011","2.24","utpi"
"16","2","1","53.4999999999979","73.4900000000007","45.9074999999965","64.3349999999956","2.47","5.11250000000007","40.4600000000005","1.88","utpi"
"18","2","1","54.3099999999978","73.5800000000007","47.0905555555569","64.774444444449","2.73","4.94166666666677","38.5800000000009","1.63","utpi"
"20","2","1","54.9499999999976","74.3200000000011","48.0740000000024","66.0150000000043","2.9","4.54149999999999","37.1300000000012","1.49","utpi"
"22","2","1","54.7499999999977","73.9300000000009","48.0427272727236","66.1763636363589","3.05","4.38363636363641","39.6200000000007","1.34","utpi"
"24","2","1","55.4199999999975","74.7700000000013","49.1270833333293","67.1995833333291","3.33","3.93458333333342","38.220000000001","1.26","utpi"
"26","2","1","54.6799999999977","75.1900000000016","48.8438461538483","67.6484615384652","3.6","3.90461538461532","39.9700000000006","1.16","utpi"
"28","2","1","55.0899999999976","74.7900000000014","49.252500000001","67.6710714285716","3.61","3.72607142857143","38.9900000000008","0.840000000000001","utpi"
"30","2","1","55.1899999999976","75.4900000000017","49.8846666666676","68.7440000000007","3.45","3.51866666666657","38.5600000000009","0.78","utpi"
