"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","41.8500000000002","57.4999999999971","35.0937499999988","49.9699999999978","1.52","2.14624999999998","43.24","0.69","stein"
"10","1","1","43.4199999999999","59.2499999999968","36.837000000001","51.699000000001","2.36","2.09899999999996","37.5800000000011","0.62","stein"
"12","1","1","44.1999999999998","60.9099999999965","37.519999999998","53.3508333333311","2.57","2.07249999999998","44.2999999999998","0.59","stein"
"14","1","1","45.8199999999995","62.2099999999962","39.1278571428578","54.7107142857156","3.56","2.09642857142855","40.5600000000005","0.44","stein"
"16","1","1","46.0099999999994","62.5799999999961","39.7343749999976","55.2806249999971","4.39","1.98062500000001","44.0399999999998","0.54","stein"
"18","1","1","46.9699999999992","63.8499999999959","40.8416666666665","56.5511111111125","4.44","1.82666666666667","42.1000000000002","0.51","stein"
"20","1","1","48.059999999999","64.1899999999959","41.495000000001","56.7910000000019","5.26","1.81699999999996","39.7500000000007","0.34","stein"
"22","1","1","49.3399999999988","65.1699999999964","42.5790909090886","58.0222727272697","5.16","1.67909090909092","40.5200000000005","0.41","stein"
"24","1","1","48.7399999999989","65.6499999999967","42.8812499999972","58.7445833333297","5.41","1.61583333333333","40.4500000000005","0.24","stein"
"26","1","1","49.6699999999987","65.8299999999968","43.1738461538469","58.8923076923094","6.27","1.6446153846154","41.3200000000003","0.31","stein"
"28","1","1","49.2699999999988","65.7099999999967","43.130000000001","59.0082142857154","6.49","1.52142857142857","40.7200000000005","0.31","stein"
"30","1","1","50.4199999999985","66.9699999999974","44.214000000001","59.8636666666675","6.56","1.45399999999998","39.6000000000007","0.16","stein"
"8","2","1","42.5000000000001","55.2299999999976","33.0374999999993","44.101249999998","1.53","2.20874999999998","45.8899999999994","1.51","stein"
"10","2","1","43.9899999999998","57.0799999999972","34.6300000000009","46.1370000000009","2.27","2.25199999999996","40.4500000000005","1.48","stein"
"12","2","1","45.4199999999995","59.2199999999968","35.4008333333314","47.6358333333313","2.82","2.11583333333332","46.4799999999993","1.17","stein"
"14","2","1","45.4999999999995","59.6999999999967","36.2442857142862","48.5514285714301","3.3","2.1492857142857","43.8499999999998","1.49","stein"
"16","2","1","46.1599999999994","59.8199999999967","36.756249999998","48.5124999999976","3.71","2.05187500000002","47.7799999999991","1.07","stein"
"18","2","1","47.2699999999992","62.0099999999962","37.8749999999995","50.3322222222235","4.11","2.00666666666668","44.2199999999998","1.01","stein"
"20","2","1","48.069999999999","62.6299999999961","38.6265000000005","51.2595000000016","4.41","1.92449999999996","42.7500000000001","1.16","stein"
"22","2","1","48.169999999999","62.2699999999962","39.1040909090887","51.3572727272701","5.01","1.94590909090911","44.3799999999997","1.09","stein"
"24","2","1","48.239999999999","63.159999999996","39.4916666666644","52.4041666666635","5.14","1.805","44.0799999999998","0.870000000000001","stein"
"26","2","1","48.6799999999989","63.399999999996","40.2042307692312","52.7684615384632","5.7","1.7346153846154","44.5299999999997","0.850000000000001","stein"
"28","2","1","48.8899999999988","63.4399999999959","40.3478571428582","53.0278571428582","5.71","1.65321428571429","43.6499999999999","0.81","stein"
"30","2","1","49.5999999999987","64.0099999999958","41.0173333333343","53.7330000000011","6.4","1.49699999999998","42.91","0.59","stein"
