"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","36.5900000000013","53.009999999998","23.31125","39.0074999999994","1.06","3.01375000000003","56.4299999999973","1.29","utpi"
"10","1","1","39.2400000000008","56.3399999999974","25.967000000001","42.0620000000009","1.5","3.3579999999999","47.2999999999992","1.06","utpi"
"12","1","1","40.5100000000005","57.919999999997","27.857499999999","44.1174999999991","2.2","3.16583333333333","49.9899999999986","0.850000000000001","utpi"
"14","1","1","42.6100000000001","59.3199999999968","30.324285714286","46.1950000000014","2.04","3.19642857142859","44.0499999999998","0.840000000000001","utpi"
"16","1","1","43.7299999999999","61.1199999999964","31.1799999999988","47.2849999999987","2.49","3.15125000000001","50.7899999999985","0.74","utpi"
"18","1","1","44.7999999999997","61.9899999999962","32.7222222222211","48.9777777777774","2.56","2.96500000000003","47.5499999999991","0.69","utpi"
"20","1","1","44.4399999999997","62.2999999999962","33.1795000000002","49.7975000000012","2.92","2.69299999999998","46.3699999999993","0.45","utpi"
"22","1","1","45.4199999999995","63.039999999996","34.107727272726","50.8063636363622","3.58","2.61772727272732","49.0099999999988","0.35","utpi"
"24","1","1","47.2899999999992","65.2999999999965","35.6937499999985","52.3766666666647","3.1","2.47000000000003","46.0199999999994","0.37","utpi"
"26","1","1","46.9099999999992","65.1099999999964","36.0157692307699","53.1053846153862","3.19","2.34999999999999","48.199999999999","0.38","utpi"
"28","1","1","48.5299999999989","66.8599999999973","37.1296428571439","54.6207142857151","3.09","2.22142857142859","46.1699999999994","0.3","utpi"
"30","1","1","48.039999999999","66.279999999997","37.7310000000005","55.0166666666672","3.5","2.23166666666661","45.7899999999995","0.27","utpi"
"8","2","1","35.5200000000015","48.4899999999989","21.5037500000001","32.0837500000002","0.95","3.21000000000003","60.7599999999965","1.99","utpi"
"10","2","1","36.7800000000013","50.4999999999985","23.9590000000008","35.3490000000011","1.4","3.26599999999991","53.089999999998","1.79","utpi"
"12","2","1","38.010000000001","52.2599999999982","25.7341666666656","37.731666666666","1.54","3.51","57.5999999999971","1.76","utpi"
"14","2","1","39.6600000000007","54.0899999999978","27.5592857142858","39.6171428571439","1.84","3.49642857142859","53.6099999999979","1.46","utpi"
"16","2","1","40.4500000000005","55.7099999999975","28.7406249999991","41.5987499999989","2","3.24250000000001","56.9099999999972","1.14","utpi"
"18","2","1","41.6200000000003","56.8399999999973","30.57111111111","43.4505555555552","2.26","3.00888888888892","53.8599999999979","1.32","utpi"
"20","2","1","43.2","58.289999999997","31.448","44.713500000001","2.39","2.98549999999998","52.0999999999982","0.890000000000001","utpi"
"22","2","1","43.5399999999999","58.199999999997","32.0781818181806","44.8413636363621","2.39","2.97318181818187","53.5399999999979","0.880000000000001","utpi"
"24","2","1","43.8199999999999","59.2799999999968","33.2437499999985","46.7395833333315","2.48","2.6741666666667","52.0599999999982","0.74","utpi"
"26","2","1","43.7299999999999","59.0799999999968","33.4273076923075","47.02153846154","2.9","2.61230769230768","53.4599999999979","0.71","utpi"
"28","2","1","44.4599999999997","59.3199999999968","34.7910714285724","48.0325000000008","2.99","2.43357142857145","51.7499999999983","0.59","utpi"
"30","2","1","43.8499999999998","59.3199999999968","34.9073333333341","48.7043333333346","3.07","2.11766666666662","52.2099999999982","0.56","utpi"
