"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","71.8499999999999","81.5600000000048","63.4199999999949","73.9999999999974","1.02","4.98500000000003","21.1700000000005","1.23","printe"
"10","1","1","70.2999999999991","79.870000000004","62.0799999999974","72.8650000000007","1.66","4.65499999999993","20.7400000000004","0.820000000000001","printe"
"12","1","1","72.2700000000001","81.2000000000046","61.4833333333289","71.7033333333313","1.77","4.74416666666669","28.1100000000016","0.77","printe"
"14","1","1","73.0300000000005","82.2200000000052","60.9057142857143","71.2514285714295","2.36","4.49571428571429","27.2400000000015","0.67","printe"
"16","1","1","72.8600000000004","82.1600000000051","60.1674999999952","70.7499999999973","2.09","4.50875000000004","30.990000000002","0.53","printe"
"18","1","1","72.2700000000001","81.7500000000049","59.0311111111093","70.237777777777","2.73","4.23611111111116","31.5600000000021","0.49","printe"
"20","1","1","72.3500000000001","82.0800000000051","59.2930000000002","70.3915000000009","2.87","3.89249999999997","30.2500000000019","0.4","printe"
"22","1","1","72.5600000000002","82.000000000005","59.0672727272683","69.9736363636338","3.03","3.83318181818188","32.1200000000022","0.42","printe"
"24","1","1","71.4299999999996","81.4300000000048","57.8704166666621","69.0541666666636","3.45","3.62875000000005","32.2900000000021","0.43","printe"
"26","1","1","72.7700000000003","82.3100000000052","59.2523076923085","70.2092307692322","3.3","3.20615384615384","32.2800000000021","0.27","printe"
"28","1","1","72.8400000000004","82.9900000000056","58.1907142857123","69.2796428571417","3.36","3.3482142857143","32.7400000000021","0.34","printe"
"30","1","1","72.3200000000001","82.0400000000051","58.1703333333302","69.1523333333313","3.48","3.2076666666666","32.980000000002","0.26","printe"
"8","2","1","66.0599999999969","81.860000000005","62.964999999995","78.9387499999997","1.25","5.13375000000005","21.2300000000005","2.50999999999999","printe"
"10","2","1","65.1199999999964","81.0400000000046","61.6969999999974","77.8740000000027","1.75","5.03099999999994","20.2300000000004","2.15","printe"
"12","2","1","65.4899999999966","81.5300000000048","60.7483333333293","77.444166666667","1.99","4.9116666666667","28.0600000000016","1.8","printe"
"14","2","1","65.9499999999968","82.5200000000053","60.4078571428574","77.4878571428594","2.14","4.63214285714288","26.9500000000014","1.74","printe"
"16","2","1","65.7299999999967","82.0600000000051","59.2406249999955","76.9475000000003","2.46","4.60625000000004","31.5700000000021","1.62","printe"
"18","2","1","67.7999999999978","83.7400000000059","60.0216666666648","77.9177777777797","2.51","4.26833333333338","29.6200000000018","1.37","printe"
"20","2","1","66.189999999997","82.6200000000054","59.3060000000001","77.2880000000028","2.67","4.09399999999997","30.0500000000019","1.43","printe"
"22","2","1","66.189999999997","83.1800000000056","59.8245454545411","77.7227272727279","3.28","3.80681818181825","30.420000000002","1.17","printe"
"24","2","1","66.0299999999969","83.1100000000056","58.4916666666624","77.0141666666675","3.11","3.81083333333339","31.5500000000021","1.16","printe"
"26","2","1","65.7599999999967","83.3800000000058","58.3853846153854","77.2184615384649","3.27","3.31115384615383","32.840000000002","1.08","printe"
"28","2","1","66.219999999997","82.9500000000055","58.2235714285697","76.5882142857143","3.67","3.3482142857143","32.780000000002","0.940000000000001","printe"
"30","2","1","65.8899999999968","83.2900000000057","58.4456666666637","77.2143333333339","3.57","3.26733333333325","32.1200000000022","0.910000000000001","printe"
