ncohort,utype,rtype,bd.sel,od.sel,bd.pts,od.pts,earlystop,overdose,poorall,ov.sel,V2
12,1,1,42.0779999999994,57.5280000000007,34.8516666666648,49.140666666666,3.122,1.94216666666666,49.9280000000003,0.522,utpi
18,1,1,44.9139999999993,61.0180000000008,37.8328888888888,52.76288888889,3.958,1.73944444444446,48.4600000000003,0.36,utpi
12,2,1,41.2719999999992,54.5560000000011,34.0954999999981,45.8195000000003,2.81,2.203,52.4300000000006,1.016,utpi
18,2,1,43.635999999999,57.4960000000012,36.8168888888886,49.4593333333353,3.558,1.87233333333336,50.6640000000001,0.632,utpi
12,1,1,42.2279999999992,58.1720000000004,34.9631666666646,49.8781666666658,3.108,2.43950000000001,49.6459999999999,0.522,boinet
18,1,1,44.7659999999992,60.9280000000003,38.0699999999997,53.2605555555564,4.122,2.1306666666667,46.9699999999997,0.348,boinet
12,2,1,41.9699999999995,56.1160000000008,34.2631666666647,46.7680000000001,3.12,2.50883333333334,50.5559999999999,1.078,boinet
18,2,1,44.1459999999993,58.7200000000007,37.1219999999996,50.3434444444462,4.088,2.1706666666667,48.1059999999995,0.698,boinet
12,1,1,42.7599999999996,61.9859999999984,28.236833333331,47.3473333333316,2.626,8.55700000000006,58.663999999999,0.972,tepi
18,1,1,44.7819999999994,64.3859999999989,31.084999999998,50.3613333333322,3.308,7.51166666666696,55.2499999999991,0.476,tepi
12,2,1,43.4699999999999,62.4979999999992,29.1129999999976,51.7044999999986,2.608,8.90266666666671,57.031999999999,1.81599999999999,tepi
18,2,1,44.6519999999997,64.5279999999993,31.9313333333314,56.1451111111106,3.17,7.63333333333365,53.611999999999,0.934,tepi
12,1,1,41.695999999999,58.6080000000004,32.4761666666653,47.4521666666662,3.914,2.39550000000002,45.2280000000005,0.8,boin12
18,1,1,45.4479999999988,63.2600000000006,35.6151111111117,51.2610000000004,5.376,2.14966666666673,41.8800000000002,0.602000000000001,boin12
12,2,1,42.0619999999995,58.9140000000004,32.0126666666652,46.1181666666668,3.502,3.16366666666672,43.6500000000005,1.61199999999999,boin12
18,2,1,45.4059999999994,63.4100000000007,35.1035555555555,50.0654444444452,4.594,2.83766666666676,39.862,1.212,boin12
12,1,1,42.7799999999993,59.4579999999996,35.614333333331,51.237833333332,3.498,3.28250000000003,49.4539999999988,0.564,ji3
18,1,1,44.1099999999992,61.1659999999995,37.9949999999996,54.1750000000008,4.398,2.92766666666672,48.4779999999989,0.32,ji3
12,2,1,42.6239999999997,57.2820000000004,35.1618333333311,49.0131666666664,3.534,3.36783333333337,50.1399999999986,1.178,ji3
18,2,1,43.6719999999997,59.196,37.1958888888885,52.1535555555573,4.376,2.9984444444445,49.2379999999988,0.822,ji3
12,1,1,40.2039999999992,55.5480000000004,33.2416666666647,47.0959999999991,5.21,1.842,53.0440000000002,0.424,printe
18,1,1,42.5199999999993,58.1320000000003,35.8187777777776,50.197222222223,6.332,1.64400000000002,51.0579999999995,0.266,printe
12,2,1,40.0839999999994,53.3720000000007,32.928999999998,44.4525000000001,5.044,1.87383333333333,53.7040000000003,0.97,printe
18,2,1,41.5339999999996,55.5420000000006,34.5795555555553,47.3301111111128,5.97,1.7017777777778,52.6739999999994,0.74,printe
12,1,1,41.9139999999992,57.8080000000007,34.8526666666647,49.403666666666,4.222,2.01983333333333,49.7140000000003,0.512000000000001,stein
18,1,1,44.0599999999994,60.2140000000005,37.4429999999999,52.4382222222234,6.128,1.74866666666668,46.5040000000001,0.362,stein
12,2,1,41.7319999999992,54.918000000001,34.2506666666648,45.7470000000003,3.976,2.07316666666666,50.8640000000003,0.984,stein
18,2,1,42.9619999999992,56.816000000001,36.1157777777776,48.2766666666687,5.682,1.73844444444446,48.4820000000001,0.72,stein
