"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","41.2100000000004","56.0299999999974","29.2187500000008","41.9149999999997","2.01","1.85499999999998","46.0499999999994","0.840000000000001","stein"
"10","1","1","43.5499999999999","57.8899999999971","32.0320000000002","44.815000000001","2.57","1.84899999999997","40.4400000000005","0.77","stein"
"12","1","1","44.3899999999997","59.3699999999968","33.5583333333321","47.123333333332","3.31","1.96166666666665","46.2899999999994","0.76","stein"
"14","1","1","45.5099999999995","61.0799999999964","35.3828571428582","49.4514285714302","4.17","1.84785714285712","42.2000000000002","0.49","stein"
"16","1","1","46.1399999999994","61.1299999999964","36.9699999999984","50.5981249999978","4.56","1.89000000000001","44.6999999999997","0.53","stein"
"18","1","1","47.5399999999991","62.1799999999962","38.0177777777776","51.5811111111122","5.18","1.86277777777778","43.17","0.53","stein"
"20","1","1","46.7299999999993","63.209999999996","37.9350000000008","52.7300000000013","5.56","1.79249999999996","42.2600000000002","0.38","stein"
"22","1","1","49.4499999999987","64.299999999996","40.1281818181804","54.085909090907","6.03","1.7868181818182","42.1200000000002","0.41","stein"
"24","1","1","49.4899999999987","65.3099999999965","41.1395833333315","55.7620833333307","6.25","1.63916666666666","40.4200000000005","0.31","stein"
"26","1","1","49.2799999999988","64.9099999999963","41.0757692307695","55.7573076923089","6.49","1.57038461538463","42.5500000000001","0.33","stein"
"28","1","1","49.9099999999986","65.2799999999965","41.8357142857152","56.3714285714305","6.74","1.54071428571429","41.0500000000004","0.31","stein"
"30","1","1","49.5899999999987","65.5399999999966","42.1243333333333","56.8279999999999","7.22","1.42299999999998","40.6300000000005","0.22","stein"
"8","2","1","40.8000000000005","53.6099999999979","27.1350000000007","35.9362500000005","2.23","1.96499999999998","49.5199999999987","1.71","stein"
"10","2","1","43.5899999999999","56.1699999999974","29.9990000000003","39.4890000000006","2.52","2.12299999999996","43.2","1.75","stein"
"12","2","1","44.5499999999997","57.2799999999972","31.4224999999988","41.192499999999","3.43","2.03833333333332","48.7299999999989","1.29","stein"
"14","2","1","44.4799999999997","58.4299999999969","32.4985714285724","43.2678571428584","3.49","2.01999999999997","45.8899999999994","1.31","stein"
"16","2","1","46.1999999999994","59.6499999999967","34.1937499999985","44.8506249999984","4.2","1.90562500000002","48.309999999999","1.08","stein"
"18","2","1","47.3999999999991","60.7299999999965","35.7772222222218","46.4244444444451","4.54","2.0638888888889","45.2499999999996","1.32","stein"
"20","2","1","47.4699999999991","61.0599999999964","36.3240000000009","47.4190000000011","5.04","1.82899999999996","44.2699999999998","1.16","stein"
"22","2","1","46.6299999999993","60.5299999999965","36.6472727272714","47.8636363636345","5.87","1.88590909090911","46.2799999999994","1.18","stein"
"24","2","1","47.3699999999991","61.6099999999963","37.1220833333315","48.8241666666642","5.7","1.6","45.0899999999996","0.840000000000001","stein"
"26","2","1","48.219999999999","61.5899999999963","38.3203846153846","49.5746153846162","6.02","1.64500000000002","45.3199999999996","0.8","stein"
"28","2","1","48.229999999999","61.7999999999963","38.6839285714294","49.8553571428588","6.16","1.53678571428571","44.3499999999997","0.65","stein"
"30","2","1","49.1799999999988","63.299999999996","39.1553333333339","51.0183333333336","6.39","1.48799999999998","43.3899999999999","0.57","stein"
