"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","24.5999999999999","36","20.175","30.8999999999999","5.4","3.5","61.6000000000003","3.2","efftox"
"10","1","1","27.9999999999999","43.0000000000001","24.8599999999999","37.46","6","3.42","52.6000000000002","1.6","efftox"
"12","1","1","24.9999999999999","42.8000000000001","22.1","37.3666666666666","3.4","2.86666666666667","67.0000000000004","2.4","efftox"
"14","1","1","26.9999999999999","42.8000000000001","22.6714285714286","37.4000000000001","4.2","3.07142857142857","64.2000000000004","1.6","efftox"
"16","1","1","24.5999999999999","38.6","22.9499999999999","35","7","2.9","66.0000000000004","2.8","efftox"
"18","1","1","25.5999999999999","40.2","23.0888888888889","36.988888888889","6.2","2.16666666666667","67.0000000000004","1","efftox"
"20","1","1","27.7999999999999","39","24.99","35.69","5.6","2.73","64.4000000000004","1.4","efftox"
"22","1","1","26.5999999999999","43.0000000000001","23.4727272727273","38.3272727272727","5.6","1.36363636363636","69.2000000000004","0.4","efftox"
"24","1","1","26.3999999999999","43.8000000000001","24.6916666666667","38.7833333333332","6.4","1.49166666666667","64.2000000000004","0.6","efftox"
"26","1","1","30.3999999999999","44.4000000000001","27.6846153846155","41.8076923076925","8","1.95384615384615","64.4000000000004","1","efftox"
"28","1","1","30.3999999999999","44.8000000000001","27.7142857142857","40.1714285714286","7.8","2.34285714285714","61.8000000000003","0.8","efftox"
"30","1","1","30.9999999999999","44.6000000000001","27.4","40.0666666666667","7","1.86666666666667","62.0000000000003","0.4","efftox"
"8","2","1","26.7999999999999","45.6000000000001","22.6","36.5249999999999","6.6","12.75","63.4000000000004","11.2","efftox"
"10","2","1","24.7999999999999","46.0000000000001","21.7799999999999","38.4199999999999","7.6","12.64","62.8000000000004","10.6","efftox"
"12","2","1","31.5999999999999","51.0000000000002","24.8","40.1499999999999","7","12.9","61.0000000000003","9","efftox"
"14","2","1","30.5999999999999","54.2000000000002","23.857142857143","43.1714285714287","6.4","12.9714285714285","63.6000000000004","7.8","efftox"
"16","2","1","31.7999999999999","58.6000000000003","25.3624999999999","45.6875","7","12.925","63.4000000000004","7.4","efftox"
"18","2","1","29.3999999999999","54.4000000000002","24.3000000000001","44.3777777777779","7.8","11.0666666666666","62.8000000000004","5.6","efftox"
"20","2","1","31.1999999999999","55.0000000000002","25.0900000000001","44.52","9.4","11.25","63.0000000000004","5.6","efftox"
"22","2","1","33.1999999999999","55.8000000000003","26.0909090909091","45.3090909090908","9.4","10.3636363636364","61.4000000000003","5.2","efftox"
"24","2","1","32.7999999999999","57.6000000000003","26.7166666666666","47.2499999999998","9.8","9.84166666666668","59.6000000000003","4.2","efftox"
"26","2","1","30.5999999999999","56.2000000000003","26.246153846154","48.246153846154","11","8.8153846153846","63.6000000000004","4.4","efftox"
"28","2","1","33.9999999999999","60.6000000000003","27.9714285714286","50.8928571428572","9","8.24999999999999","61.2000000000003","3.4","efftox"
"30","2","1","35.4","60.6000000000003","28.4000000000001","50.1","8.8","9.26666666666667","58.2000000000003","2.6","efftox"
