ncohort,utype,rtype,bd.sel,od.sel,bd.pts,od.pts,earlystop,overdose,poorall,ov.sel,V2
12,1,1,46.5359999999995,60.626,39.370999999998,53.087999999999,3.302,2.82700000000002,42.7079999999997,0.54,utpi
18,1,1,49.8759999999994,64.15,42.9491111111112,56.9711111111127,4.43,2.35244444444446,42.5499999999996,0.384,utpi
12,2,1,45.2539999999992,58.528000000001,38.2808333333311,50.5591666666666,3.092,2.66933333333334,48.1859999999995,1.058,utpi
18,2,1,47.391999999999,61.482000000001,41.1587777777778,54.3104444444469,3.89,2.35422222222224,47.1099999999994,0.776,utpi
12,1,1,45.6279999999997,59.312,40.1466666666642,53.4226666666653,3.946,2.71383333333334,46.7599999999992,0.46,boinet
18,1,1,47.2599999999993,61.5319999999997,42.4875555555557,56.4217777777793,4.836,2.2607777777778,45.8799999999994,0.276,boinet
12,2,1,44.6279999999992,57.9380000000007,38.2214999999976,50.5628333333332,3.74,2.77433333333335,49.2859999999992,1.202,boinet
18,2,1,46.2479999999991,60.3060000000006,40.7526666666666,53.9470000000026,4.82,2.17822222222224,48.097999999999,0.788,boinet
12,1,1,43.7559999999993,59.0639999999984,27.8044999999978,42.962666666665,6.418,7.05100000000002,54.9379999999983,0.888,tepi
18,1,1,45.5799999999992,61.4539999999984,30.708888888887,45.7723333333323,7.376,6.62033333333354,55.493999999999,0.478,tepi
12,2,1,43.6099999999999,62.2499999999993,28.8009999999978,50.2781666666652,6.014,7.26250000000003,52.9279999999986,1.97599999999999,tepi
18,2,1,45.6059999999995,64.6879999999994,31.6112222222202,54.808222222222,6.888,6.60033333333356,54.0479999999991,1.168,tepi
12,1,1,46.8239999999988,61.9839999999995,37.1733333333313,51.6041666666656,4.684,3.45500000000006,39.0279999999996,0.816,boin12
18,1,1,50.1159999999987,65.802,40.6345555555557,55.1957777777782,6.198,2.83722222222231,36.144,0.65,boin12
12,2,1,46.0459999999994,64.7080000000001,35.894499999998,52.3958333333332,4.014,4.69116666666679,37.8620000000004,2.29199999999998,boin12
18,2,1,48.6219999999989,67.4000000000004,39.2692222222217,55.6375555555564,5.592,3.80388888888902,35.9460000000006,1.686,boin12
12,1,1,46.0119999999995,59.7819999999998,39.7466666666643,53.1576666666655,2.752,3.28566666666669,45.8139999999994,0.558,ji3
18,1,1,48.5759999999994,62.8219999999997,42.8336666666668,56.7592222222235,3.684,2.75122222222225,43.9539999999998,0.306,ji3
12,2,1,45.3119999999993,59.6020000000004,38.2804999999976,51.3728333333333,2.658,3.31700000000002,47.7679999999991,1.26,ji3
18,2,1,47.2999999999992,61.9060000000002,41.1067777777777,54.9291111111137,3.574,2.87988888888892,46.1859999999994,0.908,ji3
12,1,1,43.8879999999996,57.2980000000004,37.069499999998,49.2484999999989,5.906,1.727,50.1059999999997,0.44,printe
18,1,1,46.1979999999997,59.9700000000003,40.0644444444444,52.8616666666679,6.976,1.54355555555556,47.8939999999993,0.26,printe
12,2,1,43.2699999999993,56.232000000001,35.7723333333316,46.7325000000003,5.458,1.82033333333333,51.9799999999997,1.09,printe
18,2,1,45.4279999999992,59.0260000000009,38.7393333333331,50.6803333333358,6.536,1.57855555555556,49.5479999999992,0.78,printe
12,1,1,42.1239999999998,54.8780000000005,36.2763333333316,47.9479999999991,10.724,1.27716666666666,51.7620000000005,0.37,stein
18,1,1,43.8319999999998,56.8780000000007,38.8141111111113,50.9844444444459,12.754,1.02488888888889,50.468,0.2,stein
12,2,1,41.4979999999996,52.9800000000013,35.0223333333319,44.8155000000003,9.918,1.33183333333333,53.7780000000007,0.862,stein
18,2,1,43.0399999999996,54.9360000000012,37.6215555555558,48.0888888888915,11.74,1.08,51.8840000000002,0.63,stein
